Date,DayOfWeek,TubeJourneyCount,t1,t2,hum,wind_speed,weather,is_holiday,is_weekend,season
18-12-2023,Monday,3245000,11.23333333,11.23333333,79.98583333,20.5875,Overcast,0,0,3
19-12-2023,Tuesday,3474000,10.2625,9.383333333,88.78583333,15.70416667,Overcast,0,0,3
20-12-2023,Wednesday,3403000,8.245833333,6.395833333,83.33875,22.15,Partially cloudy,0,0,3
21-12-2023,Thursday,3272000,12.09583333,12.09583333,71.555,29.69166667,Partially cloudy,0,0,3
22-12-2023,Friday,3021000,10.99583333,10.65,73.65833333,26.55833333,Overcast,0,0,3
23-12-2023,Saturday,2587000,10.7625,10.025,75.21,26.24583333,Overcast,0,1,3
24-12-2023,Sunday,1512000,13.44583333,13.44583333,82.34333333,30.24583333,Overcast,0,1,3
25-12-2023,Monday,0,12.4625,12.4625,88.45291667,21.54166667,Overcast,1,0,3
26-12-2023,Tuesday,1523000,7.95,6.391666667,80.255,12.39166667,Partially cloudy,1,0,3
27-12-2023,Wednesday,2412000,10.47916667,9.954166667,85.76666667,23.93333333,"Rain, Overcast",0,0,3
28-12-2023,Thursday,2705000,11.675,11.675,75.13833333,30.65833333,Overcast,0,0,3
29-12-2023,Friday,2835000,9.766666667,8.783333333,74.93708333,22.9125,Partially cloudy,0,0,3
30-12-2023,Saturday,2667000,9.816666667,8.875,83.71916667,21.96666667,Overcast,0,1,3
31-12-2023,Sunday,2720000,8.458333333,5.5625,81.80125,25.55833333,"Rain, Overcast",0,1,3
01-01-2024,Monday,1631000,8.6375,5.879166667,80.26333333,21.2875,"Rain, Overcast",1,0,3
02-01-2024,Tuesday,2622000,11.67083333,11.67083333,83.88666667,28.92916667,Overcast,0,0,3
03-01-2024,Wednesday,2856000,10.00833333,8.545833333,80.65833333,20.75416667,Partially cloudy,0,0,3
04-01-2024,Thursday,3027000,7.9875,5.583333333,86.28125,14.98333333,"Rain, Overcast",0,0,3
05-01-2024,Friday,2825000,6.625,3.908333333,84.81625,15.67083333,Overcast,0,0,3
06-01-2024,Saturday,2508000,6.1,4.179166667,79.43333333,9.7625,Overcast,0,1,3
07-01-2024,Sunday,1547000,3.979166667,0.5625,69.60833333,15.25,Partially cloudy,0,1,3
08-01-2024,Monday,2337000,3.058333333,-0.9375,65.635,17.57916667,Overcast,0,0,3
09-01-2024,Tuesday,3023000,2.866666667,-1.733333333,66.4575,21.64166667,Overcast,0,0,3
10-01-2024,Wednesday,3145000,3.1,-0.483333333,63.74125,15.2125,Clear,0,0,3
11-01-2024,Thursday,3294000,3.225,0.3125,81.99041667,11.8,Overcast,0,0,3
12-01-2024,Friday,3015000,5.458333333,3.0125,79.46125,12.32083333,Overcast,0,0,3
13-01-2024,Saturday,2818000,3.2625,1.141666667,82.59083333,8.558333333,Overcast,0,1,3
14-01-2024,Sunday,1828000,4.4125,1.641666667,80.4225,12.14583333,Overcast,0,1,3
15-01-2024,Monday,2994000,0.975,-2.116666667,67.13166667,11.05416667,Clear,0,0,3
16-01-2024,Tuesday,3469000,0.070833333,-1.883333333,70.99583333,7.704166667,Clear,0,0,3
17-01-2024,Wednesday,3472000,1.254166667,-0.783333333,76.475,8.9625,Overcast,0,0,3
18-01-2024,Thursday,3596000,-0.425,-3.658333333,67.98208333,9.945833333,Clear,0,0,3
19-01-2024,Friday,3200000,0.370833333,-2.520833333,78.27625,9.8,Clear,0,0,3
20-01-2024,Saturday,2988000,4.008333333,0.216666667,70.3425,18.275,Partially cloudy,0,1,3
21-01-2024,Sunday,1936000,9.495833333,7.6875,78.94,32.53333333,Overcast,0,1,3
22-01-2024,Monday,3047000,10.075,8.3125,73.51375,32.64583333,Partially cloudy,0,0,3
23-01-2024,Tuesday,3520000,9.504166667,7.929166667,85.24,24.1125,Overcast,0,0,3
24-01-2024,Wednesday,3593000,10.95833333,10.60833333,68.0225,28.37083333,Partially cloudy,0,0,3
25-01-2024,Thursday,3691000,9.979166667,9.483333333,87.97625,14.57916667,Overcast,0,0,3
26-01-2024,Friday,3440000,9.0875,7.35,68.26541667,20.54583333,Clear,0,0,3
27-01-2024,Saturday,3049000,4.95,3.1375,81.84083333,9.416666667,Partially cloudy,0,1,3
28-01-2024,Sunday,2009000,6.983333333,5.266666667,82.40666667,11.375,Partially cloudy,0,1,3
29-01-2024,Monday,3065000,10.77916667,10.52083333,87.32416667,12.84583333,Overcast,0,0,3
30-01-2024,Tuesday,3248000,9.079166667,7.483333333,77.51375,16.7,Overcast,0,0,3
31-01-2024,Wednesday,3578000,8.816666667,7.466666667,72.4875,17.8125,Overcast,0,0,3
01-02-2024,Thursday,3689000,7.6875,6.158333333,69.85375,11.2375,Clear,0,0,3
02-02-2024,Friday,3229000,9.8375,8.470833333,82.89458333,21.57083333,Overcast,0,0,3
03-02-2024,Saturday,2826000,12.1125,12.1125,83.56166667,22.4125,Overcast,0,1,3
04-02-2024,Sunday,1964000,11.89583333,11.89583333,85.11166667,25.33333333,Overcast,0,1,3
05-02-2024,Monday,3073000,10.55833333,9.783333333,74.93041667,27.54166667,Overcast,0,0,3
06-02-2024,Tuesday,3577000,12.57916667,12.57916667,76.16416667,31.12083333,Overcast,0,0,3
07-02-2024,Wednesday,3618000,5.9125,4.191666667,87.03375,9.158333333,Overcast,0,0,3
08-02-2024,Thursday,3714000,7.929166667,6.304166667,92.02666667,15.375,"Rain, Overcast",0,0,3
09-02-2024,Friday,3343000,11.125,11.125,89.77916667,20.175,"Rain, Overcast",0,0,3
10-02-2024,Saturday,3054000,9.8875,9.270833333,87.17875,8.920833333,Overcast,0,1,3
11-02-2024,Sunday,2235000,8.870833333,7.795833333,82.43708333,11.09583333,Partially cloudy,0,1,3
12-02-2024,Monday,3227000,6.658333333,4.445833333,75.02791667,12.69583333,Clear,0,0,3
13-02-2024,Tuesday,3613000,8.479166667,6.441666667,85.87625,17.34166667,"Rain, Overcast",0,0,3
14-02-2024,Wednesday,3641000,12.6375,12.6375,88.33958333,19.05416667,Overcast,0,0,3
15-02-2024,Thursday,3749000,13.89166667,13.89166667,80.74208333,14.7,Partially cloudy,0,0,3
16-02-2024,Friday,3426000,11.80833333,11.80833333,79.2025,15.7875,Overcast,0,0,3
17-02-2024,Saturday,3216000,11.33333333,11.275,84.63541667,14.925,Overcast,0,1,3
18-02-2024,Sunday,2020000,12.35,12.35,84.70333333,16.74166667,"Rain, Overcast",0,1,3
19-02-2024,Monday,3078000,10.24583333,9.225,79.10166667,14.50416667,Partially cloudy,0,0,3
20-02-2024,Tuesday,3601000,9.2375,8.191666667,83.39166667,16.94583333,Partially cloudy,0,0,3
21-02-2024,Wednesday,3668000,10.47916667,9.645833333,86.72291667,22.15416667,Overcast,0,0,3
22-02-2024,Thursday,3818000,8.154166667,6.116666667,88.11708333,19.375,"Rain, Overcast",0,0,3
23-02-2024,Friday,3490000,5.783333333,3.008333333,81.38416667,14.4125,Partially cloudy,0,0,3
24-02-2024,Saturday,3155000,5.025,4.125,83.5875,5.7875,Clear,0,1,3
25-02-2024,Sunday,2099000,5.1875,2.933333333,88.69583333,14.41666667,Partially cloudy,0,1,3
26-02-2024,Monday,3153000,7.083333333,3.095833333,70.76,27.55,Partially cloudy,0,0,3
27-02-2024,Tuesday,3596000,6.558333333,4.625,74.38833333,10.675,Partially cloudy,0,0,3
28-02-2024,Wednesday,3655000,9.4875,9.029166667,86.15708333,14.225,Overcast,0,0,3
29-02-2024,Thursday,3806000,9.4375,8.6625,86.6275,15.87916667,"Rain, Overcast",0,0,3
01-03-2024,Friday,3384000,5.825,2.5625,81.45041667,18.38333333,Partially cloudy,0,0,0
02-03-2024,Saturday,3101000,5.920833333,3.066666667,82.65333333,15.3875,Partially cloudy,0,1,0
03-03-2024,Sunday,2122000,5.345833333,4.829166667,78.02208333,5.4375,Partially cloudy,0,1,0
04-03-2024,Monday,3131000,6.795833333,5.595833333,75.28875,13.70416667,Partially cloudy,0,0,0
05-03-2024,Tuesday,3581000,8.1875,7.125,82.095,8.304166667,Overcast,0,0,0
06-03-2024,Wednesday,3676000,7.920833333,7.491666667,82.25583333,5.65,Partially cloudy,0,0,0
07-03-2024,Thursday,3801000,8.033333333,6.041666667,79.98333333,15.61666667,Partially cloudy,0,0,0
08-03-2024,Friday,3509000,7.5125,4.895833333,74.555,17.92916667,Partially cloudy,0,0,0
09-03-2024,Saturday,3152000,9.8,8.604166667,73.23958333,15.69166667,Partially cloudy,0,1,0
10-03-2024,Sunday,1959000,8.6125,7.55,93.08875,7.641666667,"Rain, Overcast",0,1,0
11-03-2024,Monday,3137000,8.1125,6.3875,87.51416667,10.6375,Overcast,0,0,0
12-03-2024,Tuesday,3609000,10.37916667,9.533333333,90.46375,15.35416667,Overcast,0,0,0
13-03-2024,Wednesday,3622000,12.05416667,12.05416667,81.26625,19.24583333,Overcast,0,0,0
14-03-2024,Thursday,3742000,12.12916667,11.79166667,81.04333333,17.54166667,Partially cloudy,0,0,0
15-03-2024,Friday,3447000,12.8625,12.8625,78.32791667,21.60416667,Overcast,0,0,0
16-03-2024,Saturday,3016000,10.19583333,9.6,69.11541667,11.29166667,Overcast,0,1,0
17-03-2024,Sunday,2056000,12.30833333,12.2375,86.37,13.3,Partially cloudy,0,1,0
18-03-2024,Monday,3145000,11.675,11.37916667,81.62,14.6125,Overcast,0,0,0
19-03-2024,Tuesday,3595000,11.87916667,11.87916667,82.3175,16.84166667,Overcast,0,0,0
20-03-2024,Wednesday,3623000,13.5875,13.5875,73.95583333,7.741666667,Partially cloudy,0,0,0
21-03-2024,Thursday,3761000,12.48333333,12.44166667,77.01333333,12.69166667,Partially cloudy,0,0,0
22-03-2024,Friday,3417000,10.33333333,9.979166667,72.63833333,14.60833333,Partially cloudy,0,0,0
23-03-2024,Saturday,3185000,7.566666667,4.679166667,64.295,23.43333333,Partially cloudy,0,1,0
24-03-2024,Sunday,2086000,8.891666667,7.058333333,61.68375,18.77916667,Partially cloudy,0,1,0
25-03-2024,Monday,3152000,9.179166667,8.275,69.15708333,13.6625,Partially cloudy,0,0,0
26-03-2024,Tuesday,3660000,10.21666667,9.208333333,73.1,10.56666667,Partially cloudy,0,0,0
27-03-2024,Wednesday,3582000,8.179166667,6.008333333,77.8525,18.98333333,Partially cloudy,0,0,0
28-03-2024,Thursday,3514000,8.683333333,6.391666667,78.29833333,26.625,"Rain, Partially cloudy",0,0,0
29-03-2024,Friday,2537000,10.25,8.791666667,74.7675,19.59583333,Partially cloudy,1,0,0
30-03-2024,Saturday,2816000,9.995833333,9.529166667,70.26625,8.604166667,Partially cloudy,0,1,0
31-03-2024,Sunday,1785000,9.47826087,8.304347826,84.3473913,15.80869565,Partially cloudy,0,1,0
01-04-2024,Monday,1975000,10.725,10.02916667,75.68916667,13.57083333,Partially cloudy,1,0,0
02-04-2024,Tuesday,3108000,11.04583333,10.30833333,79.10083333,17.45,Partially cloudy,0,0,0
03-04-2024,Wednesday,3310000,11.85833333,11.85833333,79.59416667,22.39583333,Overcast,0,0,0
04-04-2024,Thursday,3439000,12.62083333,12.62083333,80.69625,21.3875,Overcast,0,0,0
05-04-2024,Friday,3170000,14.37916667,14.37916667,76.84375,23.15416667,Overcast,0,0,0
06-04-2024,Saturday,2729000,16.525,16.525,65.13958333,25.27916667,Partially cloudy,0,1,0
07-04-2024,Sunday,2090000,13.70833333,13.70833333,64.59208333,29.85416667,Partially cloudy,0,1,0
08-04-2024,Monday,2645000,13.0125,12.97083333,75.15208333,14.67083333,Partially cloudy,0,0,0
09-04-2024,Tuesday,3401000,10.3125,8.770833333,68.08666667,29.67083333,Overcast,0,0,0
10-04-2024,Wednesday,3436000,9.945833333,9.025,81.20041667,19.20833333,Clear,0,0,0
11-04-2024,Thursday,3592000,14.95833333,14.95833333,81.88291667,17.75,Overcast,0,0,0
12-04-2024,Friday,3344000,15.1625,15.1625,69.01875,19.72083333,Clear,0,0,0
13-04-2024,Saturday,2934000,15.76666667,15.76666667,68.29333333,19.13333333,Partially cloudy,0,1,0
14-04-2024,Sunday,1986000,11.94166667,11.77916667,59.50416667,15.14166667,Partially cloudy,0,1,0
15-04-2024,Monday,2911000,9.725,7.45,63.42333333,30.64166667,Partially cloudy,0,0,0
16-04-2024,Tuesday,3470000,10.15833333,8.625,64.88083333,21.04166667,Overcast,0,0,0
17-04-2024,Wednesday,3603000,8.55,6.945833333,63.68375,16.15833333,Partially cloudy,0,0,0
18-04-2024,Thursday,3777000,9.708333333,8.454166667,60.44083333,16.275,Partially cloudy,0,0,0
19-04-2024,Friday,3377000,10.63333333,9.729166667,73.02333333,19.09583333,Overcast,0,0,0
20-04-2024,Saturday,3303000,8.2125,6.566666667,56.84666667,15.0375,Partially cloudy,0,1,0
21-04-2024,Sunday,2564000,8.570833333,6.966666667,60.13833333,16.0875,Partially cloudy,0,1,0
22-04-2024,Monday,3121000,7.8125,6.366666667,67.92791667,8.975,Partially cloudy,0,0,0
23-04-2024,Tuesday,3647000,8.2125,7.179166667,74.65958333,10.44583333,Overcast,0,0,0
24-04-2024,Wednesday,3654000,8.158333333,6.329166667,56.66791667,12.425,Partially cloudy,0,0,0
25-04-2024,Thursday,3850000,7.845833333,7.15,72.07958333,9.158333333,Partially cloudy,0,0,0
26-04-2024,Friday,3422000,9.083333333,8.6375,62.36833333,8.345833333,Partially cloudy,0,0,0
27-04-2024,Saturday,3104000,8.633333333,6.7,83.77791667,14.85416667,"Rain, Overcast",0,1,0
28-04-2024,Sunday,2056000,9.170833333,7.241666667,80.9475,16.97083333,"Rain, Overcast",0,1,0
29-04-2024,Monday,3158000,11.65,10.91666667,66.64958333,18.60833333,Partially cloudy,0,0,0
30-04-2024,Tuesday,3627000,13.73333333,13.42083333,65.89625,14.74166667,Clear,0,0,0
01-05-2024,Wednesday,3654000,14.39583333,14.33333333,83.725,6.766666667,Overcast,0,0,0
02-05-2024,Thursday,3756000,13.325,13.325,85.38083333,14.22916667,Overcast,0,0,0
03-05-2024,Friday,3327000,10.85416667,9.941666667,87.455,18.3625,"Rain, Overcast",0,0,0
04-05-2024,Saturday,2908000,12.60833333,12.28333333,72.615,8.529166667,Partially cloudy,0,1,0
05-05-2024,Sunday,2152000,12.7375,12.70416667,75.41166667,7.608333333,Clear,0,1,0
06-05-2024,Monday,1756000,12.42083333,12.42083333,89.8475,7.3375,Overcast,1,0,0
07-05-2024,Tuesday,3135000,15.00833333,15.00833333,71.96375,11.175,Clear,0,0,0
08-05-2024,Wednesday,3466000,14.84166667,14.84166667,72.10708333,7.25,Clear,0,0,0
09-05-2024,Thursday,3780000,17.00416667,17.00416667,66.65708333,7.591666667,Clear,0,0,0
10-05-2024,Friday,3491000,17.55416667,17.55416667,64.98291667,7.825,Clear,0,0,0
11-05-2024,Saturday,3131000,16.275,16.275,72.5375,13.00833333,Clear,0,1,0
12-05-2024,Sunday,2118000,19.21666667,19.21666667,62.88625,10.87083333,Clear,0,1,0
13-05-2024,Monday,3116000,15.7375,15.7375,73.40333333,16.7875,Overcast,0,0,0
14-05-2024,Tuesday,3643000,15.6375,15.6375,77.75291667,14.49166667,Partially cloudy,0,0,0
15-05-2024,Wednesday,3719000,16.64166667,16.64166667,69.6625,11.1375,Partially cloudy,0,0,0
16-05-2024,Thursday,3751000,14.1875,14.1875,89.15041667,5.5625,Partially cloudy,0,0,0
17-05-2024,Friday,3357000,16.3375,16.3375,70.43958333,6.65,Partially cloudy,0,0,0
18-05-2024,Saturday,3076000,15.72083333,15.72083333,78.11958333,7.6875,Partially cloudy,0,1,0
19-05-2024,Sunday,2280000,16.94583333,16.94583333,63.51625,12.0875,Partially cloudy,0,1,0
20-05-2024,Monday,3199000,15.6375,15.6375,67.05833333,12.26666667,Clear,0,0,0
21-05-2024,Tuesday,3672000,13.49166667,13.49166667,87.115,9.9125,Overcast,0,0,0
22-05-2024,Wednesday,3672000,14.00833333,14.00833333,93.98166667,16.425,"Rain, Overcast",0,0,0
23-05-2024,Thursday,3799000,14.59583333,14.59583333,73.04708333,17.95833333,Partially cloudy,0,0,0
24-05-2024,Friday,3409000,14.49583333,14.42916667,63.555,9.6125,Partially cloudy,0,0,0
25-05-2024,Saturday,2961000,15.7,15.67916667,64.0675,7.925,Partially cloudy,0,1,0
26-05-2024,Sunday,2393000,15.625,15.625,74.53791667,16.24166667,Partially cloudy,0,1,0
27-05-2024,Monday,2032000,13.77916667,13.77916667,72.78333333,17.1,Partially cloudy,1,0,0
28-05-2024,Tuesday,3321000,14.225,14.225,87.41208333,17.13333333,Overcast,0,0,0
29-05-2024,Wednesday,3525000,16.45416667,16.45416667,68.82291667,18.01666667,Partially cloudy,0,0,0
30-05-2024,Thursday,3661000,15.14583333,15.14583333,70.01041667,15.14166667,Partially cloudy,0,0,0
31-05-2024,Friday,3330000,13.6,13.6,74.25416667,19.54166667,Overcast,0,0,0
01-06-2024,Saturday,3028000,13.35,13.35,71.48208333,18.25416667,Overcast,0,1,1
02-06-2024,Sunday,2120000,16.875,16.875,60.08666667,11.75416667,Clear,0,1,1
03-06-2024,Monday,2998000,16.96666667,16.96666667,70.01958333,8.170833333,Overcast,0,0,1
04-06-2024,Tuesday,3477000,17.05416667,17.05416667,73.0525,15.14583333,Overcast,0,0,1
05-06-2024,Wednesday,3585000,13.23333333,13.20416667,59.93583333,12.9125,Partially cloudy,0,0,1
06-06-2024,Thursday,3753000,14.425,14.425,59.25958333,11.6,Partially cloudy,0,0,1
07-06-2024,Friday,3398000,14.98333333,14.96666667,62.63916667,14.37916667,Partially cloudy,0,0,1
08-06-2024,Saturday,3110000,15.075,15.075,62.98583333,14.4875,Partially cloudy,0,1,1
09-06-2024,Sunday,2177000,13.49166667,13.42083333,60.17666667,12.04166667,Clear,0,1,1
10-06-2024,Monday,3151000,12.48333333,12.48333333,76.00458333,16.7875,Partially cloudy,0,0,1
11-06-2024,Tuesday,3631000,12.0875,11.7625,69.00333333,9.979166667,Partially cloudy,0,0,1
12-06-2024,Wednesday,3624000,13.07916667,13.07083333,64.1275,6.9375,Partially cloudy,0,0,1
13-06-2024,Thursday,3716000,12.95,12.87916667,69.60333333,15.55,Clear,0,0,1
14-06-2024,Friday,3366000,15.27916667,15.27916667,72.11666667,20.51666667,Overcast,0,0,1
15-06-2024,Saturday,2807000,13.69583333,13.69583333,77.78708333,20.60833333,"Rain, Overcast",0,1,1
16-06-2024,Sunday,2190000,15.9,15.9,65.63791667,18.22083333,Partially cloudy,0,1,1
17-06-2024,Monday,3159000,16.94166667,16.94166667,61.69166667,12.25833333,Partially cloudy,0,0,1
18-06-2024,Tuesday,3593000,17.67916667,17.67916667,63.75708333,10.21666667,Partially cloudy,0,0,1
19-06-2024,Wednesday,3731000,16.24166667,16.24166667,65.45875,14.34583333,Partially cloudy,0,0,1
20-06-2024,Thursday,3868000,16.95,16.95,59.93458333,8.566666667,Clear,0,0,1
21-06-2024,Friday,3569000,18.22083333,18.22083333,63.08583333,13.8,Clear,0,0,1
22-06-2024,Saturday,3315000,17.74166667,17.74166667,68.1975,14.2875,Overcast,0,1,1
23-06-2024,Sunday,2351000,18.825,18.825,64.36625,9.366666667,Clear,0,1,1
24-06-2024,Monday,3187000,22.075,22.08333333,64.80208333,6.766666667,Partially cloudy,0,0,1
25-06-2024,Tuesday,3628000,22.22083333,22.2,59.54666667,6.216666667,Clear,0,0,1
26-06-2024,Wednesday,3617000,23.05416667,23.05833333,58.74791667,9.120833333,Clear,0,0,1
27-06-2024,Thursday,3740000,20.32916667,20.32916667,60.52083333,19.28333333,Partially cloudy,0,0,1
28-06-2024,Friday,3401000,16.7,16.7,59.52,18.7125,Clear,0,0,1
29-06-2024,Saturday,3373000,18.54583333,18.54583333,52.56291667,7.004166667,Clear,0,1,1
30-06-2024,Sunday,2194000,17.51666667,17.51666667,64.14791667,12.41666667,Overcast,0,1,1
01-07-2024,Monday,3163000,16.84583333,16.84583333,62.08041667,13.375,Overcast,0,0,1
02-07-2024,Tuesday,3624000,15.69166667,15.69166667,68.6575,13.33333333,Overcast,0,0,1
03-07-2024,Wednesday,3856000,15.94166667,15.94166667,75.38958333,13.82083333,Overcast,0,0,1
04-07-2024,Thursday,3873000,16.775,16.775,56.69458333,23.79166667,Partially cloudy,0,0,1
05-07-2024,Friday,3442000,16.60416667,16.60416667,81.57041667,17.28333333,"Rain, Overcast",0,0,1
06-07-2024,Saturday,3053000,14.60416667,14.60416667,80.08708333,20.86666667,"Rain, Overcast",0,1,1
07-07-2024,Sunday,2343000,14.33333333,14.33333333,75.90083333,14.775,Partially cloudy,0,1,1
08-07-2024,Monday,3264000,15.23333333,15.23333333,79.6925,9.041666667,Partially cloudy,0,0,1
09-07-2024,Tuesday,3647000,17.12916667,17.12916667,91.85958333,15.34166667,"Rain, Overcast",0,0,1
10-07-2024,Wednesday,3790000,18.07916667,18.07916667,73.43666667,19.9875,Overcast,0,0,1
11-07-2024,Thursday,3887000,18.29166667,18.29166667,65.02666667,13.12083333,Partially cloudy,0,0,1
12-07-2024,Friday,3533000,15.7625,15.7625,71.22291667,13.74166667,Overcast,0,0,1
13-07-2024,Saturday,3149000,15.94583333,15.94583333,65.45875,10.325,Partially cloudy,0,1,1
14-07-2024,Sunday,2413000,17.14166667,17.14166667,68.79125,10.425,Partially cloudy,0,1,1
15-07-2024,Monday,3038000,17.15416667,17.15416667,78.3975,8.733333333,Clear,0,0,1
16-07-2024,Tuesday,3513000,17.68333333,17.68333333,79.83125,14.69166667,Partially cloudy,0,0,1
17-07-2024,Wednesday,3670000,19.06666667,19.06666667,68.59625,8.795833333,Clear,0,0,1
18-07-2024,Thursday,3688000,20.9875,20.97916667,64.2375,8.9875,Clear,0,0,1
19-07-2024,Friday,3225000,23.95833333,23.925,60.21375,9.579166667,Clear,0,0,1
20-07-2024,Saturday,2773000,20.22083333,20.22083333,77.38291667,13.325,Overcast,0,1,1
21-07-2024,Sunday,1994000,20.17083333,20.17083333,69.45791667,13.0625,Partially cloudy,0,1,1
22-07-2024,Monday,3062000,19.02916667,19.02916667,73.02458333,18.86666667,Partially cloudy,0,0,1
23-07-2024,Tuesday,3516000,19.75,19.75,73.43541667,11.88333333,Overcast,0,0,1
24-07-2024,Wednesday,3558000,19.9875,19.9875,71.50708333,13.80833333,Partially cloudy,0,0,1
25-07-2024,Thursday,3715000,17.93333333,17.93333333,85.92166667,16.75833333,Overcast,0,0,1
26-07-2024,Friday,3289000,18.51666667,18.51666667,68.97,13.44166667,Partially cloudy,0,0,1
27-07-2024,Saturday,3058000,18.50416667,18.50416667,63.39666667,10.08333333,Clear,0,1,1
28-07-2024,Sunday,2103000,19.85416667,19.85416667,60.69375,6.554166667,Clear,0,1,1
29-07-2024,Monday,2994000,21.90833333,21.80833333,57.3775,8.933333333,Clear,0,0,1
30-07-2024,Tuesday,3396000,23.89166667,23.80416667,58.3775,7.8,Clear,0,0,1
31-07-2024,Wednesday,3378000,23.09166667,23.10833333,57.8225,13.1125,Clear,0,0,1
01-08-2024,Thursday,3402000,22.32916667,22.4625,69.88708333,6.320833333,Partially cloudy,0,0,1
02-08-2024,Friday,3083000,21.85,21.87083333,73.535,9.7375,Overcast,0,0,1
03-08-2024,Saturday,2717000,20.89583333,20.89583333,64.35208333,15.9875,Partially cloudy,0,1,1
04-08-2024,Sunday,1999000,18.4375,18.4375,58.92625,10.69583333,Clear,0,1,1
05-08-2024,Monday,2864000,19.88333333,19.88333333,72.30458333,15.31666667,Partially cloudy,0,0,1
06-08-2024,Tuesday,3208000,19.42083333,19.42083333,75.75541667,13.46666667,Partially cloudy,0,0,1
07-08-2024,Wednesday,3235000,17.62083333,17.62083333,67.52875,14.7625,Partially cloudy,0,0,1
08-08-2024,Thursday,3290000,17.875,17.875,77.29541667,18.0125,Overcast,0,0,1
09-08-2024,Friday,3039000,21.10833333,21.10833333,65.07875,22.75,Overcast,0,0,1
10-08-2024,Saturday,2939000,19.63333333,19.63333333,70.15708333,14.82083333,Partially cloudy,0,1,1
11-08-2024,Sunday,2207000,22.2625,22.39583333,66.54375,11.98333333,Partially cloudy,0,1,1
12-08-2024,Monday,2667000,24.99583333,25.72916667,66.70791667,16.14583333,Clear,0,0,1
13-08-2024,Tuesday,3201000,20.65833333,20.65833333,60.98125,12.5875,Clear,0,0,1
14-08-2024,Wednesday,3339000,20.7125,20.7125,72.64875,8.75,Overcast,0,0,1
15-08-2024,Thursday,3548000,19.1875,19.1875,75.80333333,18.84583333,Overcast,0,0,1
16-08-2024,Friday,3284000,19.70416667,19.70416667,69.69375,9.704166667,Clear,0,0,1
17-08-2024,Saturday,3084000,18.26666667,18.26666667,58.59333333,7.9625,Clear,0,1,1
18-08-2024,Sunday,2238000,18.73333333,18.73333333,61.03333333,11.99166667,Clear,0,1,1
19-08-2024,Monday,3035000,17.22083333,17.22083333,71.58583333,13.24166667,Clear,0,0,1
20-08-2024,Tuesday,3373000,19.69583333,19.69583333,64.36083333,21.22916667,Overcast,0,0,1
21-08-2024,Wednesday,3343000,16.67916667,16.67916667,64.00208333,19.2875,Partially cloudy,0,0,1
22-08-2024,Thursday,3335000,17.82916667,17.82916667,77.81291667,24.07916667,Overcast,0,0,1
23-08-2024,Friday,3027000,19.40416667,19.40416667,63.7225,25.29166667,Partially cloudy,0,0,1
24-08-2024,Saturday,2542000,15.3,15.3,88.40291667,12.19166667,"Rain, Overcast",0,1,1
25-08-2024,Sunday,2249000,15.475,15.475,72.07875,19.325,Partially cloudy,0,1,1
26-08-2024,Monday,2111000,18.35833333,18.35833333,68.08916667,16.3,Partially cloudy,1,0,1
27-08-2024,Tuesday,3039000,19.925,19.925,67.25416667,14.10833333,Partially cloudy,0,0,1
28-08-2024,Wednesday,3250000,21.30416667,21.29583333,62.72625,10.15833333,Clear,0,0,1
29-08-2024,Thursday,3337000,18.275,18.275,62.84666667,12.6375,Clear,0,0,1
30-08-2024,Friday,3075000,17.41666667,17.41666667,64.06041667,9.545833333,Clear,0,0,1
31-08-2024,Saturday,2748000,17.84166667,17.84166667,70.38666667,16.62083333,Overcast,0,1,1
01-09-2024,Sunday,1934000,21.56666667,21.725,74.75916667,12.70833333,Partially cloudy,0,1,2
02-09-2024,Monday,2853000,19.94166667,19.94166667,84.74666667,12.9625,Overcast,0,0,2
03-09-2024,Tuesday,3294000,19.24583333,19.24583333,77.85083333,11.0875,Overcast,0,0,2
04-09-2024,Wednesday,3360000,17.27916667,17.27916667,68.38416667,8.6625,Partially cloudy,0,0,2
05-09-2024,Thursday,3492000,16.825,16.825,90.06083333,13.65,"Rain, Overcast",0,0,2
06-09-2024,Friday,3137000,17.6125,17.6125,93.80916667,8.5875,Overcast,0,0,2
07-09-2024,Saturday,2875000,17.2,17.2,85.8675,3.866666667,Partially cloudy,0,1,2
08-09-2024,Sunday,1968000,17.09583333,17.09583333,85.985,8.158333333,Partially cloudy,0,1,2
09-09-2024,Monday,3039000,15.5125,15.5125,78.17666667,16.1125,Overcast,0,0,2
10-09-2024,Tuesday,3592000,14.28333333,14.28333333,79.03208333,18.675,Overcast,0,0,2
11-09-2024,Wednesday,3631000,11.23333333,10.40416667,74.09291667,17.50416667,Partially cloudy,0,0,2
12-09-2024,Thursday,3750000,10.5875,9.666666667,70.89208333,12.39583333,Clear,0,0,2
13-09-2024,Friday,3303000,11.1875,10.8875,65.76041667,6.320833333,Clear,0,0,2
14-09-2024,Saturday,2893000,12.75416667,12.75416667,70.36166667,9.058333333,Clear,0,1,2
15-09-2024,Sunday,2005000,14.55416667,14.43333333,75.80708333,9.883333333,Partially cloudy,0,1,2
16-09-2024,Monday,3156000,16.22083333,16.22083333,70.72708333,9.8,Clear,0,0,2
17-09-2024,Tuesday,3584000,16.13333333,16.13333333,68.21833333,13.42916667,Partially cloudy,0,0,2
