DateTime,t1,t2,hum,wind_speed,weather
2024-01-01 00:00:00,8.6,4.8,77.06,30.2,Overcast
2024-01-01 01:00:00,8.1,4.3,78.59,28.1,Overcast
2024-01-01 02:00:00,8.1,4.4,78.04,26.7,Overcast
2024-01-01 03:00:00,8.3,4.8,77.52,25.7,Overcast
2024-01-01 04:00:00,8.6,5.1,71.85,26.3,Partially cloudy
2024-01-01 05:00:00,8.3,4.7,71.78,27.0,Partially cloudy
2024-01-01 06:00:00,8.0,4.2,73.25,28.3,Rain
2024-01-01 07:00:00,7.5,3.9,76.33,24.0,Partially cloudy
2024-01-01 08:00:00,7.1,3.7,79.53,20.7,Clear
2024-01-01 09:00:00,7.0,4.0,78.42,17.0,Clear
2024-01-01 10:00:00,7.6,4.3,75.8,21.2,Clear
2024-01-01 11:00:00,8.3,5.5,73.31,18.5,Clear
2024-01-01 12:00:00,8.8,6.1,72.39,18.5,Clear
2024-01-01 13:00:00,8.6,6.3,70.85,14.6,Partially cloudy
2024-01-01 14:00:00,9.1,7.0,71.95,14.2,Partially cloudy
2024-01-01 15:00:00,9.1,7.3,74.5,11.7,Partially cloudy
2024-01-01 16:00:00,9.0,6.8,79.32,14.6,Overcast
2024-01-01 17:00:00,8.6,6.4,87.3,14.1,"Rain, Overcast"
2024-01-01 18:00:00,9.0,6.4,92.23,17.9,"Rain, Overcast"
2024-01-01 19:00:00,9.3,6.5,92.22,20.2,"Rain, Overcast"
2024-01-01 20:00:00,9.5,6.6,92.23,22.5,"Rain, Overcast"
2024-01-01 21:00:00,9.6,6.8,93.5,21.9,"Rain, Overcast"
2024-01-01 22:00:00,10.1,10.1,94.78,21.4,"Rain, Overcast"
2024-01-01 23:00:00,11.1,11.1,93.57,25.6,"Rain, Overcast"
2024-01-02 00:00:00,11.2,11.2,96.08,26.9,"Rain, Overcast"
2024-01-02 01:00:00,12.1,12.1,93.62,25.2,Overcast
2024-01-02 02:00:00,12.3,12.3,89.39,25.6,Overcast
2024-01-02 03:00:00,12.0,12.0,85.25,27.3,Partially cloudy
2024-01-02 04:00:00,11.6,11.6,82.97,18.5,Overcast
2024-01-02 05:00:00,11.5,11.5,83.53,17.1,Partially cloudy
2024-01-02 06:00:00,11.8,11.8,81.9,17.1,"Rain, Partially cloudy"
2024-01-02 07:00:00,11.6,11.6,85.81,15.9,Overcast
2024-01-02 08:00:00,11.1,11.1,90.51,11.5,Overcast
2024-01-02 09:00:00,11.0,11.0,94.19,11.0,"Rain, Overcast"
2024-01-02 10:00:00,11.1,11.1,94.82,18.4,"Rain, Overcast"
2024-01-02 11:00:00,12.3,12.3,94.86,21.2,"Rain, Overcast"
2024-01-02 12:00:00,12.5,12.5,93.65,28.0,"Rain, Overcast"
2024-01-02 13:00:00,12.8,12.8,92.42,32.0,"Rain, Overcast"
2024-01-02 14:00:00,13.6,13.6,84.91,32.5,"Rain, Overcast"
2024-01-02 15:00:00,12.5,12.5,86.48,40.4,Overcast
2024-01-02 16:00:00,11.8,11.8,69.06,58.7,Overcast
2024-01-02 17:00:00,11.5,11.5,72.92,52.7,Partially cloudy
2024-01-02 18:00:00,11.5,11.5,71.91,44.5,Overcast
2024-01-02 19:00:00,11.0,11.0,75.37,42.0,Overcast
2024-01-02 20:00:00,11.1,11.1,72.31,39.4,Overcast
2024-01-02 21:00:00,11.0,11.0,71.79,32.8,Overcast
2024-01-02 22:00:00,10.6,10.6,73.73,28.8,Partially cloudy
2024-01-02 23:00:00,10.6,10.6,75.8,26.8,Overcast
2024-01-03 00:00:00,10.6,10.6,74.76,25.8,Overcast
2024-01-03 01:00:00,9.6,6.8,78.82,21.1,Partially cloudy
2024-01-03 02:00:00,9.8,7.2,80.52,19.9,Partially cloudy
2024-01-03 03:00:00,9.8,7.6,80.51,16.5,Partially cloudy
2024-01-03 04:00:00,9.8,7.1,81.6,21.3,Partially cloudy
2024-01-03 05:00:00,10.1,10.1,78.88,25.7,Overcast
2024-01-03 06:00:00,9.6,6.7,81.01,22.5,Partially cloudy
2024-01-03 07:00:00,9.3,6.5,78.79,20.2,Partially cloudy
2024-01-03 08:00:00,9.3,6.9,79.88,16.6,Partially cloudy
2024-01-03 09:00:00,10.0,10.0,79.45,17.1,Partially cloudy
2024-01-03 10:00:00,10.5,10.5,78.97,19.5,Partially cloudy
2024-01-03 11:00:00,11.8,11.8,71.48,22.3,Partially cloudy
2024-01-03 12:00:00,11.1,11.1,76.42,15.6,Partially cloudy
2024-01-03 13:00:00,10.5,10.5,83.39,19.1,Partially cloudy
2024-01-03 14:00:00,11.3,11.3,75.37,25.6,Partially cloudy
2024-01-03 15:00:00,11.0,11.0,73.81,26.5,Partially cloudy
2024-01-03 16:00:00,10.6,10.6,74.8,20.0,"Rain, Partially cloudy"
2024-01-03 17:00:00,10.5,10.5,77.9,22.7,Partially cloudy
2024-01-03 18:00:00,9.6,6.9,86.76,20.5,"Rain, Overcast"
2024-01-03 19:00:00,9.3,6.6,89.11,19.8,"Rain, Overcast"
2024-01-03 20:00:00,8.8,5.8,92.17,21.2,"Rain, Partially cloudy"
2024-01-03 21:00:00,9.1,6.2,90.33,20.7,Overcast
2024-01-03 22:00:00,9.1,6.4,86.7,19.0,Overcast
2024-01-03 23:00:00,9.1,6.4,84.37,18.9,Partially cloudy
2024-01-04 00:00:00,8.6,5.9,88.47,17.8,"Rain, Overcast"
2024-01-04 01:00:00,8.6,6.0,86.67,17.1,Partially cloudy
2024-01-04 02:00:00,8.6,5.7,87.26,19.6,Overcast
2024-01-04 03:00:00,8.8,6.0,84.35,19.0,Overcast
2024-01-04 04:00:00,8.6,5.7,82.59,19.5,Partially cloudy
2024-01-04 05:00:00,7.6,4.2,85.38,22.2,Clear
2024-01-04 06:00:00,7.0,3.9,85.91,17.8,Clear
2024-01-04 07:00:00,6.5,4.0,85.86,12.7,Clear
2024-01-04 08:00:00,6.1,3.4,86.44,13.4,Clear
2024-01-04 09:00:00,6.1,3.8,87.02,11.4,Clear
2024-01-04 10:00:00,7.1,4.9,82.4,11.6,Clear
2024-01-04 11:00:00,8.3,6.9,77.55,8.7,Clear
2024-01-04 12:00:00,8.6,7.4,76.01,8.1,Clear
2024-01-04 13:00:00,8.6,7.7,76.01,6.9,Clear
2024-01-04 14:00:00,8.6,7.4,77.07,8.1,Partially cloudy
2024-01-04 15:00:00,9.0,7.2,76.61,11.8,"Rain, Overcast"
2024-01-04 16:00:00,8.3,6.7,87.25,10.0,"Rain, Overcast"
2024-01-04 17:00:00,8.0,5.3,89.06,16.4,"Rain, Overcast"
2024-01-04 18:00:00,7.8,4.8,92.14,19.1,"Rain, Overcast"
2024-01-04 19:00:00,7.8,4.5,95.33,22.1,"Rain, Overcast"
2024-01-04 20:00:00,8.3,5.6,95.34,17.3,"Rain, Overcast"
2024-01-04 21:00:00,8.6,6.1,96.0,16.4,"Rain, Overcast"
2024-01-04 22:00:00,8.6,6.1,96.65,16.0,"Rain, Overcast"
2024-01-04 23:00:00,7.6,4.8,93.38,16.6,"Rain, Overcast"
2024-01-05 00:00:00,6.8,3.3,92.05,21.4,"Rain, Overcast"
2024-01-05 01:00:00,6.0,2.1,92.03,23.1,"Rain, Overcast"
2024-01-05 02:00:00,5.8,1.4,90.11,27.6,"Rain, Overcast"
2024-01-05 03:00:00,5.8,1.6,85.81,25.4,"Rain, Overcast"
2024-01-05 04:00:00,5.5,1.8,88.85,19.9,"Rain, Overcast"
2024-01-05 05:00:00,5.6,1.7,94.58,21.7,"Rain, Overcast"
2024-01-05 06:00:00,6.0,2.2,90.75,22.1,Overcast
2024-01-05 07:00:00,6.1,2.6,88.27,19.0,Overcast
2024-01-05 08:00:00,6.1,2.7,87.05,18.5,Overcast
2024-01-05 09:00:00,6.0,2.8,87.63,16.6,"Rain, Partially cloudy"
2024-01-05 10:00:00,6.1,3.0,87.03,16.6,Overcast
2024-01-05 11:00:00,6.8,3.9,82.96,16.2,Overcast
2024-01-05 12:00:00,7.3,4.8,81.3,14.2,Overcast
2024-01-05 13:00:00,7.5,4.8,79.08,16.0,Overcast
2024-01-05 14:00:00,7.6,5.0,79.64,15.5,Overcast
2024-01-05 15:00:00,7.8,5.3,78.56,14.9,Overcast
2024-01-05 16:00:00,7.6,5.5,78.52,11.7,Overcast
2024-01-05 17:00:00,7.6,5.8,78.54,9.9,Overcast
2024-01-05 18:00:00,7.6,5.8,77.98,9.9,Overcast
2024-01-05 19:00:00,7.6,5.7,79.64,10.6,Overcast
2024-01-05 20:00:00,6.8,5.1,84.13,9.0,"Rain, Overcast"
2024-01-05 21:00:00,6.6,5.7,84.11,5.7,"Rain, Overcast"
2024-01-05 22:00:00,6.3,5.1,82.91,6.6,Overcast
2024-01-05 23:00:00,6.1,6.1,84.06,4.0,Overcast
2024-01-06 00:00:00,6.3,5.5,85.29,5.4,Overcast
2024-01-06 01:00:00,6.3,6.3,82.93,4.7,Overcast
2024-01-06 02:00:00,6.6,5.6,81.24,6.1,Overcast
2024-01-06 03:00:00,6.3,5.3,82.91,6.1,Overcast
2024-01-06 04:00:00,6.1,4.3,82.32,8.8,Overcast
2024-01-06 05:00:00,6.1,4.2,78.34,9.3,"Rain, Overcast"
2024-01-06 06:00:00,6.0,4.5,78.32,7.5,Overcast
2024-01-06 07:00:00,5.8,4.2,78.29,7.8,Overcast
2024-01-06 08:00:00,6.0,4.1,77.22,9.4,Overcast
2024-01-06 09:00:00,6.1,3.9,77.78,10.9,"Rain, Overcast"
2024-01-06 10:00:00,6.1,3.6,77.78,12.3,Overcast
2024-01-06 11:00:00,6.3,4.2,77.25,10.4,Overcast
2024-01-06 12:00:00,6.6,4.2,76.75,12.3,Overcast
2024-01-06 13:00:00,6.6,4.1,77.82,13.0,Overcast
2024-01-06 14:00:00,6.6,4.1,75.67,13.0,Overcast
2024-01-06 15:00:00,6.8,4.7,74.1,11.0,Overcast
2024-01-06 16:00:00,6.5,3.8,73.52,14.2,Overcast
2024-01-06 17:00:00,6.1,4.1,77.76,9.8,Overcast
2024-01-06 18:00:00,5.8,3.3,79.95,11.8,Overcast
2024-01-06 19:00:00,5.6,3.3,80.5,10.5,Overcast
2024-01-06 20:00:00,5.8,3.8,81.1,9.3,"Rain, Overcast"
2024-01-06 21:00:00,5.6,3.6,82.23,9.1,"Rain, Overcast"
2024-01-06 22:00:00,5.3,3.0,85.15,10.5,"Rain, Overcast"
2024-01-06 23:00:00,5.1,2.6,82.18,11.1,Overcast
2024-01-07 00:00:00,4.6,1.5,78.1,13.7,Overcast
2024-01-07 01:00:00,4.1,1.3,75.25,11.9,Overcast
2024-01-07 02:00:00,3.8,0.6,74.08,13.5,Partially cloudy
2024-01-07 03:00:00,3.8,1.1,69.94,10.9,Partially cloudy
2024-01-07 04:00:00,3.6,0.2,68.35,14.4,Partially cloudy
2024-01-07 05:00:00,3.3,0.1,70.84,12.8,Clear
2024-01-07 06:00:00,3.6,0.4,65.89,13.0,Partially cloudy
2024-01-07 07:00:00,3.1,-0.7,72.34,16.2,Partially cloudy
2024-01-07 08:00:00,3.0,-0.5,76.69,13.9,Partially cloudy
2024-01-07 09:00:00,3.1,-0.3,78.97,13.8,Partially cloudy
2024-01-07 10:00:00,3.8,0.3,73.57,15.5,Clear
2024-01-07 11:00:00,5.0,1.1,68.13,20.7,Clear
2024-01-07 12:00:00,5.1,1.4,60.63,18.9,Partially cloudy
2024-01-07 13:00:00,4.6,0.4,61.39,22.0,Partially cloudy
2024-01-07 14:00:00,5.0,1.1,61.06,20.2,Partially cloudy
2024-01-07 15:00:00,4.8,1.0,59.67,18.8,Overcast
2024-01-07 16:00:00,4.6,0.9,60.5,17.9,Overcast
2024-01-07 17:00:00,4.5,0.9,61.81,16.7,Overcast
2024-01-07 18:00:00,4.0,0.5,67.4,15.5,Overcast
2024-01-07 19:00:00,3.8,0.4,71.43,14.6,Overcast
2024-01-07 20:00:00,3.8,0.8,71.42,12.3,Overcast
2024-01-07 21:00:00,3.5,0.5,74.02,12.2,Overcast
2024-01-07 22:00:00,3.5,0.3,75.1,12.8,Overcast
2024-01-07 23:00:00,3.5,0.2,74.02,13.8,Partially cloudy
2024-01-08 00:00:00,3.5,0.0,67.81,15.0,Partially cloudy
2024-01-08 01:00:00,3.5,0.3,62.99,13.1,Partially cloudy
2024-01-08 02:00:00,3.5,0.7,61.61,11.2,Overcast
2024-01-08 03:00:00,3.1,0.1,64.78,11.4,Overcast
2024-01-08 04:00:00,3.3,0.2,64.81,12.6,Overcast
2024-01-08 05:00:00,3.5,-0.1,62.97,15.3,Overcast
2024-01-08 06:00:00,3.5,-0.3,62.48,16.7,Partially cloudy
2024-01-08 07:00:00,3.6,-0.3,60.24,17.3,Partially cloudy
2024-01-08 08:00:00,3.6,-0.4,58.91,17.9,Overcast
2024-01-08 09:00:00,3.6,-0.6,61.14,19.5,Overcast
2024-01-08 10:00:00,3.6,-0.8,61.14,21.3,Overcast
2024-01-08 11:00:00,3.6,-1.0,64.42,23.1,Overcast
2024-01-08 12:00:00,3.8,-0.7,62.6,22.6,Overcast
2024-01-08 13:00:00,3.6,-0.5,62.07,18.9,Partially cloudy
2024-01-08 14:00:00,2.6,-2.0,76.02,20.5,Overcast
2024-01-08 15:00:00,2.8,-2.2,66.19,24.8,Partially cloudy
2024-01-08 16:00:00,2.0,-2.8,72.09,21.1,Partially cloudy
2024-01-08 17:00:00,2.0,-2.0,76.49,15.6,Overcast
2024-01-08 18:00:00,2.1,-1.8,74.87,15.3,"Rain, Overcast"
2024-01-08 19:00:00,2.1,-2.4,69.52,19.2,Overcast
2024-01-08 20:00:00,2.5,-1.6,67.57,16.8,Overcast
2024-01-08 21:00:00,2.8,-1.1,66.16,16.4,Overcast
2024-01-08 22:00:00,2.6,-1.4,64.19,16.7,Overcast
2024-01-08 23:00:00,2.6,-1.8,64.17,19.6,Overcast
2024-01-09 00:00:00,2.5,-2.0,63.68,20.1,Overcast
2024-01-09 01:00:00,2.5,-2.0,65.11,20.1,Overcast
2024-01-09 02:00:00,2.5,-1.7,65.11,17.7,Overcast
2024-01-09 03:00:00,2.5,-1.9,66.11,19.0,Overcast
2024-01-09 04:00:00,2.5,-2.2,67.09,21.4,Overcast
2024-01-09 05:00:00,2.5,-1.9,67.59,19.5,Overcast
2024-01-09 06:00:00,2.6,-2.0,69.63,20.7,Overcast
2024-01-09 07:00:00,2.6,-2.0,68.11,20.8,Overcast
2024-01-09 08:00:00,2.6,-2.3,69.12,22.9,Overcast
2024-01-09 09:00:00,2.3,-2.6,72.19,22.5,Overcast
2024-01-09 10:00:00,2.6,-2.0,71.73,20.7,Partially cloudy
2024-01-09 11:00:00,3.1,-1.7,70.77,23.3,Partially cloudy
2024-01-09 12:00:00,4.0,-0.6,64.03,24.4,Partially cloudy
2024-01-09 13:00:00,4.1,-0.8,63.57,27.6,Clear
2024-01-09 14:00:00,4.1,-0.8,62.19,27.6,Partially cloudy
2024-01-09 15:00:00,4.0,-0.5,64.02,23.2,Partially cloudy
2024-01-09 16:00:00,3.8,-0.7,63.98,23.0,Clear
2024-01-09 17:00:00,3.3,-1.2,60.18,21.1,Clear
2024-01-09 18:00:00,2.8,-2.1,62.34,23.6,Clear
2024-01-09 19:00:00,2.6,-2.1,64.17,22.0,Clear
2024-01-09 20:00:00,2.6,-2.1,66.61,21.9,Clear
2024-01-09 21:00:00,2.5,-2.3,68.59,22.6,Partially cloudy
2024-01-09 22:00:00,2.1,-2.2,69.53,17.8,Partially cloudy
2024-01-09 23:00:00,2.1,-1.9,69.53,15.9,Partially cloudy
2024-01-10 00:00:00,2.1,-1.6,69.54,14.2,Partially cloudy
2024-01-10 01:00:00,1.8,-1.8,73.19,13.4,Partially cloudy
2024-01-10 02:00:00,1.6,-2.1,73.15,13.4,Clear
2024-01-10 03:00:00,1.3,-2.0,73.64,11.5,Clear
2024-01-10 04:00:00,1.6,-1.7,74.8,11.4,Clear
2024-01-10 05:00:00,1.6,-1.3,73.16,9.9,Clear
2024-01-10 06:00:00,1.5,-2.3,68.42,13.8,Clear
2024-01-10 07:00:00,1.5,-2.6,68.4,15.6,Clear
2024-01-10 08:00:00,2.0,-1.7,66.01,14.2,Clear
2024-01-10 09:00:00,2.3,-1.5,64.61,14.8,Clear
2024-01-10 10:00:00,3.5,-0.5,61.6,18.1,Clear
2024-01-10 11:00:00,4.1,0.6,59.94,16.0,Clear
2024-01-10 12:00:00,4.8,1.1,57.5,18.6,Clear
2024-01-10 13:00:00,5.1,1.4,55.88,18.6,Clear
2024-01-10 14:00:00,5.6,1.8,52.39,21.0,Clear
2024-01-10 15:00:00,5.3,1.3,51.52,21.7,Clear
2024-01-10 16:00:00,4.6,0.6,52.11,20.2,Clear
2024-01-10 17:00:00,4.1,0.5,55.62,16.6,Clear
2024-01-10 18:00:00,3.6,0.1,58.05,14.8,Clear
2024-01-10 19:00:00,3.5,-0.4,60.69,17.7,Partially cloudy
2024-01-10 20:00:00,3.3,-0.4,61.55,15.6,Partially cloudy
2024-01-10 21:00:00,3.5,0.3,62.54,13.2,Partially cloudy
2024-01-10 22:00:00,3.1,0.2,66.74,11.3,Partially cloudy
2024-01-10 23:00:00,3.0,0.4,68.74,9.5,Overcast
2024-01-11 00:00:00,2.1,-0.5,74.88,9.0,Partially cloudy
2024-01-11 01:00:00,2.1,-0.3,75.99,8.5,Partially cloudy
2024-01-11 02:00:00,1.5,-0.6,78.17,7.1,Clear
2024-01-11 03:00:00,1.1,-1.7,81.63,8.9,Clear
2024-01-11 04:00:00,1.1,-1.3,80.46,7.6,Clear
2024-01-11 05:00:00,0.6,-1.9,85.86,7.6,Clear
2024-01-11 06:00:00,0.6,-2.3,84.62,8.9,Clear
2024-01-11 07:00:00,1.0,-2.2,82.25,10.7,Clear
2024-01-11 08:00:00,0.8,-2.5,81.61,11.0,Partially cloudy
2024-01-11 09:00:00,1.3,-1.9,85.33,10.9,Clear
2024-01-11 10:00:00,2.6,-0.6,83.61,12.0,Partially cloudy
2024-01-11 11:00:00,4.0,0.7,77.98,14.5,Partially cloudy
2024-01-11 12:00:00,4.6,0.9,73.71,18.1,Overcast
2024-01-11 13:00:00,3.8,0.0,75.16,17.1,Overcast
2024-01-11 14:00:00,4.1,0.5,76.3,16.7,Overcast
2024-01-11 15:00:00,4.8,1.8,75.36,13.4,Overcast
2024-01-11 16:00:00,4.8,2.5,79.78,10.1,Overcast
2024-01-11 17:00:00,5.0,2.6,84.52,10.3,Overcast
2024-01-11 18:00:00,4.8,2.0,91.94,12.4,Overcast
2024-01-11 19:00:00,5.6,2.6,85.18,14.9,Overcast
2024-01-11 20:00:00,5.6,2.7,86.37,14.4,Overcast
2024-01-11 21:00:00,5.3,2.4,86.96,13.4,Overcast
2024-01-11 22:00:00,5.1,2.5,90.05,11.7,Overcast
2024-01-11 23:00:00,5.1,2.1,90.05,14.0,Overcast
2024-01-12 00:00:00,5.1,2.2,90.03,13.5,Overcast
2024-01-12 01:00:00,5.5,2.6,84.57,14.2,Overcast
2024-01-12 02:00:00,5.3,2.2,85.74,14.8,Overcast
2024-01-12 03:00:00,5.5,2.3,81.63,16.1,Overcast
2024-01-12 04:00:00,5.6,2.1,78.23,18.6,Overcast
2024-01-12 05:00:00,5.6,2.5,77.68,15.6,Overcast
2024-01-12 06:00:00,5.6,2.6,77.68,14.8,Overcast
2024-01-12 07:00:00,5.6,2.4,76.58,16.0,Overcast
2024-01-12 08:00:00,5.6,2.9,77.68,13.1,Overcast
2024-01-12 09:00:00,5.8,2.8,76.61,14.8,Overcast
2024-01-12 10:00:00,5.6,2.3,76.58,16.6,Overcast
2024-01-12 11:00:00,6.0,3.1,76.12,14.9,Overcast
2024-01-12 12:00:00,5.6,2.9,78.21,13.1,Overcast
2024-01-12 13:00:00,6.1,3.5,75.56,13.1,Overcast
2024-01-12 14:00:00,6.1,3.7,76.65,12.0,Overcast
2024-01-12 15:00:00,5.8,3.0,78.26,13.8,Overcast
2024-01-12 16:00:00,5.6,3.2,78.23,11.4,Overcast
2024-01-12 17:00:00,5.6,3.5,79.34,9.5,Overcast
2024-01-12 18:00:00,5.3,2.9,81.0,10.7,Overcast
2024-01-12 19:00:00,5.1,2.7,80.97,10.5,Overcast
2024-01-12 20:00:00,5.1,4.0,79.27,5.7,Overcast
2024-01-12 21:00:00,4.8,4.8,79.8,3.7,Overcast
2024-01-12 22:00:00,4.6,3.6,80.9,5.1,Overcast
2024-01-12 23:00:00,4.5,4.5,79.75,4.1,Overcast
2024-01-13 00:00:00,4.5,3.4,79.75,5.4,Overcast
2024-01-13 01:00:00,4.1,2.1,80.84,8.1,Overcast
2024-01-13 02:00:00,4.0,0.9,79.7,13.1,Overcast
2024-01-13 03:00:00,3.5,0.4,81.35,12.4,Overcast
2024-01-13 04:00:00,3.1,0.0,83.05,12.3,Overcast
2024-01-13 05:00:00,2.6,-0.8,83.62,13.0,Overcast
2024-01-13 06:00:00,2.6,-0.9,83.02,13.8,Overcast
2024-01-13 07:00:00,1.8,-1.1,83.52,9.9,Overcast
2024-01-13 08:00:00,1.6,-1.5,84.72,10.6,Overcast
2024-01-13 09:00:00,1.1,-1.3,84.65,7.6,Overcast
2024-01-13 10:00:00,1.8,-0.5,85.34,7.7,Overcast
2024-01-13 11:00:00,2.3,0.2,83.57,7.6,Overcast
2024-01-13 12:00:00,3.0,1.0,81.28,7.6,Overcast
2024-01-13 13:00:00,3.3,1.2,79.58,8.1,Overcast
2024-01-13 14:00:00,3.6,1.4,81.93,8.7,Overcast
2024-01-13 15:00:00,4.0,2.2,80.83,7.3,Overcast
2024-01-13 16:00:00,3.8,1.7,80.8,8.3,Overcast
2024-01-13 17:00:00,3.5,1.2,83.7,8.8,Overcast
2024-01-13 18:00:00,3.8,2.2,82.56,6.7,Overcast
2024-01-13 19:00:00,4.1,4.1,82.02,4.7,Overcast
2024-01-13 20:00:00,4.0,4.0,84.38,3.0,Overcast
2024-01-13 21:00:00,4.1,3.0,83.79,5.4,Overcast
2024-01-13 22:00:00,4.1,2.6,83.79,6.6,Overcast
2024-01-13 23:00:00,4.0,1.9,84.39,8.7,Overcast
2024-01-14 00:00:00,3.6,0.8,86.78,11.0,Partially cloudy
2024-01-14 01:00:00,3.3,0.5,86.76,10.9,Overcast
2024-01-14 02:00:00,3.1,0.6,86.74,9.2,Overcast
2024-01-14 03:00:00,3.3,1.0,88.0,8.8,Overcast
2024-01-14 04:00:00,3.3,1.0,88.63,8.7,Overcast
2024-01-14 05:00:00,3.1,0.8,89.9,8.7,Overcast
2024-01-14 06:00:00,3.1,0.8,89.9,8.7,Overcast
2024-01-14 07:00:00,3.1,0.4,89.88,10.0,Overcast
2024-01-14 08:00:00,3.1,0.4,89.88,10.5,Overcast
2024-01-14 09:00:00,3.6,0.8,86.79,11.2,Overcast
2024-01-14 10:00:00,4.1,1.3,83.82,11.7,Overcast
2024-01-14 11:00:00,4.5,1.7,80.92,12.2,Overcast
2024-01-14 12:00:00,5.1,2.2,75.4,13.4,Partially cloudy
2024-01-14 13:00:00,6.0,2.7,71.85,17.5,Partially cloudy
2024-01-14 14:00:00,6.0,3.0,67.86,15.3,Partially cloudy
2024-01-14 15:00:00,6.3,3.3,68.89,16.0,Overcast
2024-01-14 16:00:00,6.3,4.0,66.46,11.7,Overcast
2024-01-14 17:00:00,6.0,3.1,70.87,14.5,Overcast
2024-01-14 18:00:00,5.5,2.8,78.8,12.7,"Rain, Overcast"
2024-01-14 19:00:00,5.1,2.4,83.89,12.4,"Rain, Overcast"
2024-01-14 20:00:00,5.1,2.2,72.77,13.1,Partially cloudy
2024-01-14 21:00:00,5.1,2.0,73.8,14.8,Overcast
2024-01-14 22:00:00,4.6,1.3,76.41,15.0,Partially cloudy
2024-01-14 23:00:00,3.6,0.3,75.14,13.5,Partially cloudy
2024-01-15 00:00:00,3.1,0.5,69.78,9.8,Partially cloudy
2024-01-15 01:00:00,1.8,-0.9,73.75,9.2,Clear
2024-01-15 02:00:00,1.0,-1.3,77.53,7.4,Clear
2024-01-15 03:00:00,0.6,-1.7,80.37,7.3,Clear
2024-01-15 04:00:00,0.6,-2.7,77.46,10.6,Clear
2024-01-15 05:00:00,0.1,-2.4,81.49,7.5,Clear
2024-01-15 06:00:00,-0.2,-3.8,84.52,11.0,Clear
2024-01-15 07:00:00,0.8,-3.1,76.35,13.7,Clear
2024-01-15 08:00:00,0.5,-2.7,71.89,10.2,Clear
2024-01-15 09:00:00,0.0,-4.0,74.5,13.1,Clear
2024-01-15 10:00:00,1.3,-3.0,70.95,16.6,Clear
2024-01-15 11:00:00,2.6,-1.7,58.69,18.8,Clear
2024-01-15 12:00:00,3.1,-1.0,55.37,18.1,Clear
2024-01-15 13:00:00,3.1,-1.0,52.49,18.4,Clear
2024-01-15 14:00:00,3.3,-0.9,50.58,18.9,Clear
2024-01-15 15:00:00,3.0,-0.8,50.89,16.1,Clear
2024-01-15 16:00:00,2.1,-1.0,52.21,11.3,Clear
2024-01-15 17:00:00,2.0,-0.4,51.82,8.3,Clear
2024-01-15 18:00:00,0.5,-2.1,58.55,8.1,Clear
2024-01-15 19:00:00,-0.4,-2.5,63.95,6.3,Clear
2024-01-15 20:00:00,-1.4,-3.3,71.44,5.3,Clear
2024-01-15 21:00:00,-1.4,-3.5,69.83,5.9,Clear
2024-01-15 22:00:00,-1.7,-4.4,71.4,7.3,Clear
2024-01-15 23:00:00,-1.0,-3.1,65.35,6.1,Clear
2024-01-16 00:00:00,-1.5,-1.5,70.38,3.5,Clear
2024-01-16 01:00:00,-1.9,-1.9,75.29,2.8,Clear
2024-01-16 02:00:00,-1.7,-1.7,75.91,2.2,Partially cloudy
2024-01-16 03:00:00,-2.2,-2.2,79.93,2.9,Clear
2024-01-16 04:00:00,-2.4,-2.4,79.9,4.7,Partially cloudy
2024-01-16 05:00:00,-2.5,-2.5,80.51,4.1,Partially cloudy
2024-01-16 06:00:00,-2.9,-5.0,82.94,5.4,Clear
2024-01-16 07:00:00,-2.0,-4.0,81.81,5.3,Partially cloudy
2024-01-16 08:00:00,-2.4,-4.4,81.12,5.3,Clear
2024-01-16 09:00:00,-2.5,-2.5,81.72,4.7,Clear
2024-01-16 10:00:00,-0.4,-2.6,75.52,6.4,Clear
2024-01-16 11:00:00,1.8,-1.1,64.47,9.9,Clear
2024-01-16 12:00:00,3.1,-0.4,55.78,14.1,Clear
2024-01-16 13:00:00,3.7,0.6,58.01,12.4,Clear
2024-01-16 14:00:00,4.2,1.1,56.85,13.0,Clear
2024-01-16 15:00:00,3.9,0.5,58.92,14.3,Clear
2024-01-16 16:00:00,2.9,-0.5,61.35,13.0,Clear
2024-01-16 17:00:00,2.1,-0.7,62.14,9.8,Clear
2024-01-16 18:00:00,1.3,-1.5,64.34,9.2,Clear
2024-01-16 19:00:00,1.0,-2.1,67.23,10.3,Clear
2024-01-16 20:00:00,0.5,-2.6,70.76,9.8,Clear
2024-01-16 21:00:00,0.5,-2.2,71.84,8.2,Clear
2024-01-16 22:00:00,0.0,-2.6,71.74,7.7,Clear
2024-01-16 23:00:00,-0.9,-3.0,75.44,5.9,Partially cloudy
2024-01-17 00:00:00,-0.4,-0.4,80.16,2.8,Overcast
2024-01-17 01:00:00,0.1,0.1,78.48,3.7,Overcast
2024-01-17 02:00:00,0.5,0.5,77.98,4.0,Overcast
2024-01-17 03:00:00,0.1,0.1,75.64,3.5,Partially cloudy
2024-01-17 04:00:00,-0.2,-0.2,81.41,3.6,Partially cloudy
2024-01-17 05:00:00,-0.4,-0.4,82.6,2.8,Partially cloudy
2024-01-17 06:00:00,0.0,0.0,80.86,2.8,Partially cloudy
2024-01-17 07:00:00,0.6,0.6,82.74,1.7,Overcast
2024-01-17 08:00:00,0.8,0.8,80.37,3.0,Overcast
