DateTime,t1,t2,hum,wind_speed,weather
2022-01-01 00:00:00,13.5,13.5,90.68,18.1,Partially cloudy
2022-01-01 01:00:00,13.6,13.6,91.88,19.6,Overcast
2022-01-01 02:00:00,13.5,13.5,91.27,21.5,Overcast
2022-01-01 03:00:00,13.3,13.3,91.85,20.2,Overcast
2022-01-01 04:00:00,13.3,13.3,89.46,18.6,Partially cloudy
2022-01-01 05:00:00,13.5,13.5,88.3,17.8,Partially cloudy
2022-01-01 06:00:00,13.5,13.5,88.3,15.9,"Rain, Partially cloudy"
2022-01-01 07:00:00,13.3,13.3,86.56,20.2,Partially cloudy
2022-01-01 08:00:00,13.3,13.3,82.08,19.6,Partially cloudy
2022-01-01 09:00:00,13.3,13.3,79.38,22.2,Partially cloudy
2022-01-01 10:00:00,14.3,14.3,71.0,22.8,Partially cloudy
2022-01-01 11:00:00,15.1,15.1,66.96,25.4,Partially cloudy
2022-01-01 12:00:00,16.1,16.1,67.63,23.3,Partially cloudy
2022-01-01 13:00:00,15.0,15.0,71.11,20.7,Partially cloudy
2022-01-01 14:00:00,14.6,14.6,75.44,19.5,Partially cloudy
2022-01-01 15:00:00,14.6,14.6,76.97,24.1,Overcast
2022-01-01 16:00:00,13.8,13.8,82.14,20.1,Partially cloudy
2022-01-01 17:00:00,14.0,14.0,81.09,19.1,Partially cloudy
2022-01-01 18:00:00,13.3,13.3,84.85,20.0,Partially cloudy
2022-01-01 19:00:00,13.3,13.3,86.55,19.9,Overcast
2022-01-01 20:00:00,13.3,13.3,86.54,20.4,Partially cloudy
2022-01-01 21:00:00,13.5,13.5,85.44,19.9,Overcast
2022-01-01 22:00:00,13.1,13.1,87.1,17.8,Overcast
2022-01-01 23:00:00,13.3,13.3,86.55,16.6,Partially cloudy
2022-01-02 00:00:00,13.3,13.3,87.7,17.0,"Rain, Overcast"
2022-01-02 01:00:00,13.3,13.3,87.7,18.6,Partially cloudy
2022-01-02 02:00:00,13.1,13.1,85.97,13.9,Partially cloudy
2022-01-02 03:00:00,13.0,13.0,88.26,14.1,Overcast
2022-01-02 04:00:00,12.6,12.6,93.02,15.9,Partially cloudy
2022-01-02 05:00:00,12.5,12.5,92.39,20.0,"Rain, Partially cloudy"
2022-01-02 06:00:00,12.3,12.3,89.37,23.1,"Rain, Partially cloudy"
2022-01-02 07:00:00,12.0,12.0,83.57,27.0,Partially cloudy
2022-01-02 08:00:00,11.6,11.6,82.97,20.5,Partially cloudy
2022-01-02 09:00:00,11.1,11.1,85.75,20.4,Partially cloudy
2022-01-02 10:00:00,11.6,11.6,80.2,24.8,Partially cloudy
2022-01-02 11:00:00,12.1,12.1,78.65,21.6,Partially cloudy
2022-01-02 12:00:00,12.1,12.1,76.57,25.4,Partially cloudy
2022-01-02 13:00:00,12.1,12.1,78.69,19.6,Partially cloudy
2022-01-02 14:00:00,12.3,12.3,81.98,17.0,Partially cloudy
2022-01-02 15:00:00,12.1,12.1,84.73,24.1,Partially cloudy
2022-01-02 16:00:00,12.0,12.0,79.18,28.9,Partially cloudy
2022-01-02 17:00:00,11.3,11.3,79.1,24.7,Partially cloudy
2022-01-02 18:00:00,11.1,11.1,81.79,23.0,"Rain, Partially cloudy"
2022-01-02 19:00:00,10.5,10.5,82.26,23.6,Clear
2022-01-02 20:00:00,10.3,10.3,78.94,26.5,Partially cloudy
2022-01-02 21:00:00,10.1,10.1,74.68,26.1,Clear
2022-01-02 22:00:00,9.8,6.9,77.78,23.4,Clear
2022-01-02 23:00:00,9.8,7.1,81.61,20.5,Partially cloudy
2022-01-03 00:00:00,9.8,7.2,82.74,19.8,Partially cloudy
2022-01-03 01:00:00,9.8,7.3,80.52,19.4,Partially cloudy
2022-01-03 02:00:00,9.8,6.8,82.73,24.8,Partially cloudy
2022-01-03 03:00:00,9.6,6.5,83.84,24.7,Partially cloudy
2022-01-03 04:00:00,9.6,6.4,81.57,26.5,Partially cloudy
2022-01-03 05:00:00,9.6,6.5,81.02,24.8,Partially cloudy
2022-01-03 06:00:00,9.6,6.9,81.57,20.4,Partially cloudy
2022-01-03 07:00:00,9.8,7.3,81.61,18.9,Partially cloudy
2022-01-03 08:00:00,10.1,10.1,82.78,15.1,Partially cloudy
2022-01-03 09:00:00,10.1,10.1,81.65,18.3,Partially cloudy
2022-01-03 10:00:00,10.1,10.1,77.3,16.3,Partially cloudy
2022-01-03 11:00:00,10.1,10.1,76.24,21.1,Partially cloudy
2022-01-03 12:00:00,10.6,10.6,76.32,22.3,Partially cloudy
2022-01-03 13:00:00,10.8,10.8,77.93,19.3,Partially cloudy
2022-01-03 14:00:00,11.0,11.0,76.91,18.2,Overcast
2022-01-03 15:00:00,10.8,10.8,76.36,18.5,Partially cloudy
2022-01-03 16:00:00,10.1,10.1,79.99,14.1,Partially cloudy
2022-01-03 17:00:00,10.1,10.1,81.65,10.0,Partially cloudy
2022-01-03 18:00:00,10.1,10.1,83.92,12.3,Partially cloudy
2022-01-03 19:00:00,9.8,8.3,84.47,11.0,Partially cloudy
2022-01-03 20:00:00,9.8,8.0,85.63,12.8,Partially cloudy
2022-01-03 21:00:00,9.1,7.4,87.32,11.4,Partially cloudy
2022-01-03 22:00:00,9.3,7.6,89.14,11.4,Partially cloudy
2022-01-03 23:00:00,9.1,7.4,90.35,11.4,Partially cloudy
2022-01-04 00:00:00,9.0,7.0,90.95,13.5,Partially cloudy
2022-01-04 01:00:00,9.0,7.2,89.13,11.7,Partially cloudy
2022-01-04 02:00:00,8.6,7.3,88.49,8.7,Partially cloudy
2022-01-04 03:00:00,8.6,7.3,90.32,8.7,Partially cloudy
2022-01-04 04:00:00,8.8,7.7,89.11,7.8,Partially cloudy
2022-01-04 05:00:00,8.6,6.6,88.48,12.3,Partially cloudy
2022-01-04 06:00:00,8.3,6.4,90.29,11.7,Overcast
2022-01-04 07:00:00,8.3,6.9,90.3,8.7,Overcast
2022-01-04 08:00:00,8.3,7.1,90.28,7.8,Partially cloudy
2022-01-04 09:00:00,8.3,7.4,90.29,6.6,Partially cloudy
2022-01-04 10:00:00,6.0,2.8,88.88,16.7,"Rain, Partially cloudy"
2022-01-04 11:00:00,4.8,0.7,90.02,22.0,"Rain, Partially cloudy"
2022-01-04 12:00:00,3.6,-0.9,89.91,22.4,"Rain, Overcast"
2022-01-04 13:00:00,4.0,0.3,78.56,16.5,"Rain, Partially cloudy"
2022-01-04 14:00:00,4.5,1.3,75.84,14.2,Partially cloudy
2022-01-04 15:00:00,4.5,0.9,74.21,17.2,Partially cloudy
2022-01-04 16:00:00,4.5,1.1,69.04,15.6,Partially cloudy
2022-01-04 17:00:00,3.8,0.6,71.44,13.5,Partially cloudy
2022-01-04 18:00:00,3.8,0.9,68.88,11.7,Partially cloudy
2022-01-04 19:00:00,2.5,-1.1,75.5,14.2,Clear
2022-01-04 20:00:00,2.1,-1.6,77.08,14.2,Clear
2022-01-04 21:00:00,2.3,-2.1,77.7,18.5,Clear
2022-01-04 22:00:00,2.6,-1.7,77.76,18.3,Clear
2022-01-04 23:00:00,2.1,-2.5,79.97,19.7,Clear
2022-01-05 00:00:00,2.1,-1.9,79.95,15.7,Clear
2022-01-05 01:00:00,1.8,-2.7,80.5,18.4,Clear
2022-01-05 02:00:00,1.6,-3.2,79.89,20.6,Clear
2022-01-05 03:00:00,1.8,-3.0,79.35,21.1,Clear
2022-01-05 04:00:00,1.8,-2.9,79.34,19.8,Clear
2022-01-05 05:00:00,2.3,-1.9,77.71,17.1,Clear
2022-01-05 06:00:00,2.1,-2.3,79.96,18.5,Clear
2022-01-05 07:00:00,1.8,-2.5,82.27,17.2,Clear
2022-01-05 08:00:00,1.8,-2.4,82.27,16.7,Clear
2022-01-05 09:00:00,2.3,-1.6,80.57,15.3,Clear
2022-01-05 10:00:00,3.1,-1.0,78.94,18.5,Clear
2022-01-05 11:00:00,5.1,1.3,71.16,19.3,Clear
2022-01-05 12:00:00,6.5,2.9,64.61,21.2,Clear
2022-01-05 13:00:00,6.3,2.6,65.5,21.9,Partially cloudy
2022-01-05 14:00:00,6.3,2.6,64.56,21.2,Partially cloudy
2022-01-05 15:00:00,6.3,2.9,63.18,18.8,Partially cloudy
2022-01-05 16:00:00,5.5,2.6,68.23,13.7,Clear
2022-01-05 17:00:00,5.1,2.8,72.73,10.1,Clear
2022-01-05 18:00:00,4.0,2.2,78.54,7.3,Clear
2022-01-05 19:00:00,3.6,1.2,80.76,9.5,Clear
2022-01-05 20:00:00,4.5,3.2,76.97,6.0,Partially cloudy
2022-01-05 21:00:00,3.8,2.6,76.85,5.4,Partially cloudy
2022-01-05 22:00:00,1.3,-1.0,84.69,7.6,Clear
2022-01-05 23:00:00,1.1,1.1,91.05,3.5,Clear
2022-01-06 00:00:00,0.3,0.3,91.66,4.5,Clear
2022-01-06 01:00:00,-0.2,-1.9,95.02,5.2,Clear
2022-01-06 02:00:00,0.1,0.1,95.73,3.4,Clear
2022-01-06 03:00:00,-0.4,-0.4,92.96,1.7,Clear
2022-01-06 04:00:00,-1.2,-1.2,94.29,2.9,Clear
2022-01-06 05:00:00,-0.9,-0.9,97.81,3.5,Clear
2022-01-06 06:00:00,-1.5,-3.4,94.99,5.3,Clear
2022-01-06 07:00:00,-1.9,-4.0,96.36,5.8,Clear
2022-01-06 08:00:00,-1.2,-3.5,98.5,6.3,Partially cloudy
2022-01-06 09:00:00,-0.9,-3.6,96.4,7.7,Partially cloudy
2022-01-06 10:00:00,0.6,-2.6,95.71,10.3,Partially cloudy
2022-01-06 11:00:00,3.1,0.4,81.89,10.3,Partially cloudy
2022-01-06 12:00:00,4.5,1.8,66.6,11.7,Partially cloudy
2022-01-06 13:00:00,4.6,1.3,66.11,15.2,Partially cloudy
2022-01-06 14:00:00,5.1,1.9,74.86,15.2,Partially cloudy
2022-01-06 15:00:00,5.6,2.4,77.65,16.3,Partially cloudy
2022-01-06 16:00:00,6.6,3.0,74.06,21.9,Partially cloudy
2022-01-06 17:00:00,7.0,3.1,74.62,25.8,"Rain, Partially cloudy"
2022-01-06 18:00:00,7.3,3.4,73.14,27.0,Overcast
2022-01-06 19:00:00,7.1,3.3,81.27,24.7,Overcast
2022-01-06 20:00:00,6.8,3.1,88.95,23.4,Overcast
2022-01-06 21:00:00,7.1,3.9,91.47,19.0,"Rain, Overcast"
2022-01-06 22:00:00,6.8,4.2,92.08,13.8,Partially cloudy
2022-01-06 23:00:00,7.3,4.2,93.34,19.0,"Rain, Partially cloudy"
2022-01-07 00:00:00,6.1,2.5,89.47,20.0,"Rain, Partially cloudy"
2022-01-07 01:00:00,6.1,2.7,79.41,18.9,Clear
2022-01-07 02:00:00,4.8,1.0,85.65,19.0,Partially cloudy
2022-01-07 03:00:00,5.3,1.6,82.15,19.2,Partially cloudy
2022-01-07 04:00:00,5.0,1.2,83.87,19.9,Partially cloudy
2022-01-07 05:00:00,4.6,0.3,83.81,23.0,Partially cloudy
2022-01-07 06:00:00,4.3,0.4,79.71,18.6,Clear
2022-01-07 07:00:00,4.0,-0.3,80.82,21.1,Partially cloudy
2022-01-07 08:00:00,3.8,-0.4,81.96,20.2,Clear
2022-01-07 09:00:00,3.6,-0.4,81.95,18.5,Clear
2022-01-07 10:00:00,4.1,-0.3,80.82,22.3,Clear
2022-01-07 11:00:00,5.8,1.3,72.85,28.4,Clear
2022-01-07 12:00:00,6.3,1.8,67.9,30.7,Partially cloudy
2022-01-07 13:00:00,6.1,2.0,66.44,24.5,Partially cloudy
2022-01-07 14:00:00,5.6,1.7,71.25,21.6,Partially cloudy
2022-01-07 15:00:00,5.5,1.6,72.8,21.5,Partially cloudy
2022-01-07 16:00:00,5.6,1.4,73.85,24.7,Partially cloudy
2022-01-07 17:00:00,5.1,0.8,72.26,24.4,Overcast
2022-01-07 18:00:00,3.8,0.1,85.59,16.5,Partially cloudy
2022-01-07 19:00:00,2.8,-0.3,88.6,11.7,Partially cloudy
2022-01-07 20:00:00,2.3,-0.9,91.79,12.0,Partially cloudy
2022-01-07 21:00:00,1.8,-2.4,89.79,16.7,Clear
2022-01-07 22:00:00,1.8,-1.9,89.81,13.9,Partially cloudy
2022-01-07 23:00:00,1.1,-2.5,92.37,12.7,Partially cloudy
2022-01-08 00:00:00,1.3,-1.1,93.06,7.7,Partially cloudy
2022-01-08 01:00:00,1.3,-1.3,94.4,8.7,Partially cloudy
2022-01-08 02:00:00,1.6,-1.0,94.41,8.7,Partially cloudy
2022-01-08 03:00:00,2.3,0.6,93.11,6.4,Partially cloudy
2022-01-08 04:00:00,2.6,0.3,91.16,8.3,Overcast
2022-01-08 05:00:00,3.5,0.7,89.94,10.9,Partially cloudy
2022-01-08 06:00:00,5.0,1.8,87.56,15.2,"Rain, Partially cloudy"
2022-01-08 07:00:00,5.8,3.0,92.02,13.9,Overcast
2022-01-08 08:00:00,6.5,3.5,93.34,16.3,"Rain, Partially cloudy"
2022-01-08 09:00:00,7.6,4.5,96.0,19.5,Partially cloudy
2022-01-08 10:00:00,8.4,5.1,94.69,21.6,"Rain, Partially cloudy"
2022-01-08 11:00:00,8.8,5.8,94.73,21.6,"Rain, Overcast"
2022-01-08 12:00:00,9.3,6.1,94.75,25.1,"Rain, Overcast"
2022-01-08 13:00:00,9.8,7.0,94.77,22.3,"Rain, Overcast"
2022-01-08 14:00:00,9.6,6.6,94.76,24.1,"Rain, Overcast"
2022-01-08 15:00:00,10.0,10.0,94.14,22.2,"Rain, Partially cloudy"
2022-01-08 16:00:00,9.6,6.6,93.46,23.4,Partially cloudy
2022-01-08 17:00:00,9.3,6.9,89.1,16.7,"Rain, Partially cloudy"
2022-01-08 18:00:00,8.1,5.5,88.4,16.4,"Rain, Partially cloudy"
2022-01-08 19:00:00,7.8,4.5,84.19,22.2,Partially cloudy
2022-01-08 20:00:00,8.1,4.3,74.31,28.7,Partially cloudy
2022-01-08 21:00:00,6.8,2.6,70.51,28.1,Partially cloudy
2022-01-08 22:00:00,5.6,1.3,76.55,25.6,Clear
2022-01-08 23:00:00,4.8,0.7,76.43,21.2,Clear
2022-01-09 00:00:00,4.6,0.5,78.06,21.1,Rain
2022-01-09 01:00:00,3.8,-0.2,82.54,19.0,Clear
2022-01-09 02:00:00,3.8,-0.1,82.54,18.2,Clear
2022-01-09 03:00:00,4.0,0.7,81.4,14.5,Clear
2022-01-09 04:00:00,3.8,-0.1,81.96,17.7,Clear
2022-01-09 05:00:00,3.6,0.5,83.11,12.9,Clear
2022-01-09 06:00:00,3.3,-0.4,83.67,15.9,Partially cloudy
2022-01-09 07:00:00,3.3,-0.3,83.67,15.4,Clear
2022-01-09 08:00:00,2.8,-0.9,84.83,15.3,Clear
2022-01-09 09:00:00,2.8,-0.6,86.67,13.5,Clear
2022-01-09 10:00:00,3.8,0.2,85.54,15.9,Clear
2022-01-09 11:00:00,6.3,3.6,76.66,13.9,Clear
2022-01-09 12:00:00,7.1,4.4,73.08,15.2,Clear
2022-01-09 13:00:00,7.5,4.9,68.64,14.8,Clear
2022-01-09 14:00:00,7.7,5.6,67.67,11.4,Partially cloudy
2022-01-09 15:00:00,7.4,5.0,72.06,13.0,Partially cloudy
2022-01-09 16:00:00,7.3,5.6,70.6,9.5,Partially cloudy
2022-01-09 17:00:00,6.3,4.5,75.59,8.8,Partially cloudy
2022-01-09 18:00:00,5.2,2.9,82.1,9.9,Partially cloudy
2022-01-09 19:00:00,4.4,2.8,85.6,6.6,Clear
2022-01-09 20:00:00,3.1,1.7,89.88,5.8,Clear
2022-01-09 21:00:00,3.1,1.6,94.45,5.9,Clear
2022-01-09 22:00:00,2.6,0.9,96.49,6.5,Clear
2022-01-09 23:00:00,2.3,2.3,97.86,1.7,Partially cloudy
2022-01-10 00:00:00,2.1,2.1,96.48,3.6,Partially cloudy
2022-01-10 01:00:00,2.1,2.1,97.87,3.5,Partially cloudy
2022-01-10 02:00:00,1.6,1.6,97.87,3.6,Partially cloudy
2022-01-10 03:00:00,2.1,2.1,99.27,2.4,Partially cloudy
2022-01-10 04:00:00,2.6,2.6,99.27,2.2,Partially cloudy
2022-01-10 05:00:00,3.1,3.1,99.27,2.9,Partially cloudy
2022-01-10 06:00:00,3.3,3.3,98.58,2.4,Partially cloudy
2022-01-10 07:00:00,3.6,3.6,99.28,1.7,Partially cloudy
2022-01-10 08:00:00,4.0,4.0,98.58,3.6,Partially cloudy
2022-01-10 09:00:00,4.5,4.5,98.57,3.4,Partially cloudy
2022-01-10 10:00:00,5.3,4.0,97.9,6.5,Partially cloudy
2022-01-10 11:00:00,6.0,4.6,97.22,7.1,Partially cloudy
2022-01-10 12:00:00,6.9,5.5,92.02,7.2,Partially cloudy
2022-01-10 13:00:00,7.5,6.5,88.97,6.6,Partially cloudy
2022-01-10 14:00:00,8.6,7.4,84.33,8.1,Partially cloudy
2022-01-10 15:00:00,9.0,7.3,80.42,11.0,Partially cloudy
2022-01-10 16:00:00,8.6,7.0,84.33,10.3,Partially cloudy
2022-01-10 17:00:00,8.6,7.1,87.27,9.8,Overcast
2022-01-10 18:00:00,8.6,6.7,88.49,11.7,Overcast
2022-01-10 19:00:00,8.6,7.0,90.32,10.1,Overcast
2022-01-10 20:00:00,8.8,7.3,92.19,10.1,Overcast
2022-01-10 21:00:00,8.8,7.2,94.71,10.3,"Rain, Overcast"
2022-01-10 22:00:00,9.0,7.3,90.99,11.2,Partially cloudy
2022-01-10 23:00:00,9.1,7.4,88.56,11.6,Overcast
2022-01-11 00:00:00,9.1,7.7,88.55,9.4,"Rain, Overcast"
2022-01-11 01:00:00,8.8,6.9,90.34,12.0,Overcast
2022-01-11 02:00:00,8.6,6.8,93.44,11.4,"Rain, Overcast"
2022-01-11 03:00:00,8.6,6.2,93.43,15.7,Overcast
2022-01-11 04:00:00,9.1,7.6,89.75,10.3,Overcast
2022-01-11 05:00:00,8.8,7.4,90.34,9.5,Overcast
2022-01-11 06:00:00,8.8,7.4,92.2,9.2,Overcast
2022-01-11 07:00:00,9.1,7.4,93.47,11.0,Overcast
2022-01-11 08:00:00,9.3,7.9,92.23,9.8,Overcast
2022-01-11 09:00:00,9.1,7.6,94.74,10.3,Overcast
2022-01-11 10:00:00,9.5,7.7,92.24,12.8,Overcast
2022-01-11 11:00:00,9.6,8.3,93.5,9.8,Overcast
2022-01-11 12:00:00,10.3,10.3,92.29,9.8,"Rain, Overcast"
2022-01-11 13:00:00,10.3,10.3,93.55,9.8,Overcast
2022-01-11 14:00:00,10.5,10.5,94.18,9.0,Overcast
2022-01-11 15:00:00,10.3,10.3,95.44,5.2,"Rain, Overcast"
2022-01-11 16:00:00,10.1,10.1,96.72,5.9,"Rain, Overcast"
2022-01-11 17:00:00,10.3,10.3,96.72,6.1,"Rain, Overcast"
2022-01-11 18:00:00,10.3,10.3,96.71,8.3,"Rain, Overcast"
2022-01-11 19:00:00,9.8,8.5,94.77,9.6,"Rain, Overcast"
2022-01-11 20:00:00,9.5,8.3,92.24,8.8,"Rain, Overcast"
2022-01-11 21:00:00,9.3,7.9,90.37,9.9,Overcast
2022-01-11 22:00:00,9.1,7.5,87.33,10.6,Overcast
2022-01-11 23:00:00,8.6,7.8,87.28,6.6,Partially cloudy
2022-01-12 00:00:00,7.8,6.9,83.11,6.5,"Rain, Partially cloudy"
2022-01-12 01:00:00,6.8,5.5,88.96,7.2,Partially cloudy
2022-01-12 02:00:00,6.3,5.1,87.09,6.6,Partially cloudy
2022-01-12 03:00:00,6.1,6.1,85.26,3.5,Partially cloudy
2022-01-12 04:00:00,5.6,5.6,90.1,3.1,Partially cloudy
2022-01-12 05:00:00,5.0,5.0,90.06,3.6,Partially cloudy
2022-01-12 06:00:00,4.8,4.8,83.94,2.4,Clear
2022-01-12 07:00:00,3.8,3.8,86.83,2.5,Clear
2022-01-12 08:00:00,2.6,2.6,92.48,4.7,Partially cloudy
2022-01-12 09:00:00,2.3,1.2,96.5,4.9,Partially cloudy
2022-01-12 10:00:00,3.1,3.1,97.89,2.9,Clear
2022-01-12 11:00:00,6.1,6.1,99.28,2.9,Clear
2022-01-12 12:00:00,7.6,7.6,76.94,4.3,Clear
2022-01-12 13:00:00,8.0,8.0,78.59,3.6,Clear
2022-01-12 14:00:00,8.1,6.9,75.89,7.6,Clear
2022-01-12 15:00:00,8.1,8.1,77.47,4.2,Clear
2022-01-12 16:00:00,7.8,7.8,80.19,4.1,Clear
2022-01-12 17:00:00,5.8,5.8,87.0,4.1,Clear
2022-01-12 18:00:00,4.7,4.7,93.22,3.5,Partially cloudy
2022-01-12 19:00:00,4.3,4.3,95.19,3.6,Partially cloudy
2022-01-12 20:00:00,4.1,4.1,97.9,2.4,Partially cloudy
2022-01-12 21:00:00,3.8,3.8,96.52,2.4,Partially cloudy
2022-01-12 22:00:00,3.6,3.6,97.89,2.9,Clear
2022-01-12 23:00:00,3.3,3.3,97.89,2.9,Clear
2022-01-13 00:00:00,3.1,3.1,99.98,2.9,Clear
2022-01-13 01:00:00,2.6,2.6,99.28,2.9,Clear
2022-01-13 02:00:00,2.3,2.3,98.57,2.2,Partially cloudy
2022-01-13 03:00:00,1.8,1.8,98.58,2.9,Partially cloudy
2022-01-13 04:00:00,1.6,1.6,99.27,2.3,Clear
2022-01-13 05:00:00,1.3,1.3,98.57,2.2,Clear
2022-01-13 06:00:00,1.3,1.3,98.56,1.2,Partially cloudy
2022-01-13 07:00:00,1.8,1.8,99.97,1.8,Partially cloudy
2022-01-13 08:00:00,1.1,1.1,99.26,1.8,Partially cloudy
2022-01-13 09:00:00,1.3,1.3,98.56,1.8,Partially cloudy
2022-01-13 10:00:00,2.8,2.8,99.99,1.7,Partially cloudy
2022-01-13 11:00:00,5.1,5.1,99.26,1.8,Clear
2022-01-13 12:00:00,7.3,7.3,85.87,1.8,Rain
2022-01-13 13:00:00,7.6,7.6,78.98,3.6,Clear
2022-01-13 14:00:00,8.4,7.6,72.24,6.0,Clear
2022-01-13 15:00:00,8.2,7.3,65.41,6.3,Clear
2022-01-13 16:00:00,6.7,5.5,73.99,6.6,Clear
2022-01-13 17:00:00,5.2,4.2,77.54,5.2,Clear
2022-01-13 18:00:00,4.8,3.6,86.84,5.8,Clear
2022-01-13 19:00:00,4.0,2.7,88.61,5.8,Clear
2022-01-13 20:00:00,3.2,1.9,91.13,5.2,Clear
2022-01-13 21:00:00,2.6,1.3,91.09,5.2,Clear
2022-01-13 22:00:00,2.8,2.8,89.79,4.7,Clear
2022-01-13 23:00:00,2.0,2.0,91.69,3.0,Clear
2022-01-14 00:00:00,1.8,1.8,95.0,4.7,Clear
2022-01-14 01:00:00,1.6,1.6,96.39,2.2,Clear
2022-01-14 02:00:00,1.1,1.1,95.71,3.1,Clear
2022-01-14 03:00:00,0.6,0.6,96.41,1.7,Clear
2022-01-14 04:00:00,0.5,0.5,97.12,0.6,Clear
2022-01-14 05:00:00,0.1,0.1,97.82,2.9,Clear
2022-01-14 06:00:00,0.3,0.3,98.54,3.5,Clear
2022-01-14 07:00:00,0.1,0.1,97.79,1.8,Clear
2022-01-14 08:00:00,0.0,0.0,98.49,2.5,Clear
2022-01-14 09:00:00,0.2,0.2,99.2,2.9,Clear
2022-01-14 10:00:00,1.9,1.9,99.92,4.2,Clear
2022-01-14 11:00:00,5.6,5.6,90.01,2.3,Clear
2022-01-14 12:00:00,8.8,8.8,74.95,2.9,Rain
2022-01-14 13:00:00,8.1,8.1,70.71,4.7,Clear
2022-01-14 14:00:00,8.9,8.9,67.44,1.8,Clear
2022-01-14 15:00:00,8.4,8.4,72.23,3.5,Clear
2022-01-14 16:00:00,7.2,7.2,76.75,2.2,Clear
2022-01-14 17:00:00,5.8,5.8,82.78,2.4,Clear
2022-01-14 18:00:00,4.8,4.8,88.1,2.9,Clear
2022-01-14 19:00:00,4.1,4.1,91.24,1.7,Clear
2022-01-14 20:00:00,3.8,3.8,94.47,2.9,Clear
2022-01-14 21:00:00,3.6,3.6,94.48,2.2,Clear
2022-01-14 22:00:00,3.6,3.6,96.52,1.7,Clear
2022-01-14 23:00:00,3.8,3.8,96.51,4.0,Clear
2022-01-15 00:00:00,3.5,3.5,95.16,4.0,Clear
2022-01-15 01:00:00,2.8,1.4,95.11,5.5,Clear
2022-01-15 02:00:00,3.6,2.6,94.47,5.0,Clear
2022-01-15 03:00:00,2.6,1.4,95.78,5.1,Clear
2022-01-15 04:00:00,2.5,1.4,97.17,4.8,Clear
2022-01-15 05:00:00,2.5,1.3,98.57,5.1,Partially cloudy
2022-01-15 06:00:00,2.3,0.8,99.99,5.8,Clear
2022-01-15 07:00:00,2.8,0.9,98.59,7.2,Clear
2022-01-15 08:00:00,3.6,2.3,99.99,5.5,Partially cloudy
2022-01-15 09:00:00,3.6,2.4,99.99,5.5,Partially cloudy
2022-01-15 10:00:00,3.8,3.8,98.61,4.3,Partially cloudy
2022-01-15 11:00:00,5.1,5.1,96.58,4.8,"Rain, Partially cloudy"
2022-01-15 12:00:00,5.3,3.2,91.35,9.2,Overcast
2022-01-15 13:00:00,5.0,3.0,84.55,9.0,Overcast
2022-01-15 14:00:00,4.8,3.2,82.72,7.0,Overcast
2022-01-15 15:00:00,5.3,4.0,81.02,6.5,Partially cloudy
2022-01-15 16:00:00,5.6,3.7,80.49,8.7,Overcast
2022-01-15 17:00:00,5.6,3.9,82.22,7.8,Overcast
2022-01-15 18:00:00,4.6,4.6,83.87,4.7,Overcast
2022-01-15 19:00:00,4.0,2.9,88.69,5.2,Overcast
2022-01-15 20:00:00,4.6,4.6,86.89,4.7,Overcast
2022-01-15 21:00:00,4.8,3.9,86.91,5.1,Overcast
2022-01-15 22:00:00,5.3,5.3,85.14,4.7,Overcast
2022-01-15 23:00:00,5.6,4.0,82.22,7.6,Overcast
2022-01-16 00:00:00,5.3,3.6,85.14,7.7,Overcast
2022-01-16 01:00:00,5.1,3.4,85.13,7.6,Partially cloudy
2022-01-16 02:00:00,5.8,4.9,87.02,5.4,Partially cloudy
2022-01-16 03:00:00,5.8,4.5,88.86,6.6,Partially cloudy
2022-01-16 04:00:00,5.6,4.4,93.29,6.2,Partially cloudy
2022-01-16 05:00:00,4.1,4.1,94.53,4.7,Partially cloudy
2022-01-16 06:00:00,4.3,3.3,97.91,5.2,Overcast
2022-01-16 07:00:00,6.0,6.0,98.61,4.1,Overcast
2022-01-16 08:00:00,5.8,3.7,97.95,10.1,Partially cloudy
2022-01-16 09:00:00,6.0,4.9,98.61,6.1,Partially cloudy
2022-01-16 10:00:00,6.3,4.7,98.63,8.1,Partially cloudy
2022-01-16 11:00:00,6.6,4.6,96.63,10.5,Overcast
2022-01-16 12:00:00,7.3,5.2,92.11,11.7,Partially cloudy
2022-01-16 13:00:00,7.6,5.9,88.99,8.9,Partially cloudy
2022-01-16 14:00:00,8.3,6.3,87.21,12.0,Partially cloudy
2022-01-16 15:00:00,9.1,7.5,79.83,10.9,Clear
2022-01-16 16:00:00,8.8,7.4,75.0,9.4,Clear
2022-01-16 17:00:00,6.3,5.1,82.91,6.7,Partially cloudy
2022-01-16 18:00:00,5.7,4.0,92.64,7.8,Overcast
2022-01-16 19:00:00,6.6,4.8,94.62,9.4,Partially cloudy
2022-01-16 20:00:00,8.0,6.9,87.22,7.2,Partially cloudy
2022-01-16 21:00:00,7.8,6.5,85.99,8.1,Partially cloudy
2022-01-16 22:00:00,6.8,5.1,77.34,8.8,Clear
2022-01-16 23:00:00,4.5,2.4,80.9,8.7,Clear
2022-01-17 00:00:00,3.8,1.1,85.57,11.0,Clear
2022-01-17 01:00:00,3.3,0.6,86.74,10.5,Clear
2022-01-17 02:00:00,3.6,0.8,84.94,11.2,Clear
2022-01-17 03:00:00,2.8,0.1,89.85,9.9,Clear
2022-01-17 04:00:00,2.1,-0.9,91.1,10.9,Clear
2022-01-17 05:00:00,2.5,-0.3,88.56,10.1,Clear
