Wave,SiteID,Date,Weather,Time,Day,Round,Direction,Path,Mode,Count
2024 W1 spring,ML1584,01/05/2024,Dry,16:45:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1584,01/05/2024,Dry,17:00:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,4
2024 W1 spring,ML1584,01/05/2024,Dry,17:15:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,5
2024 W1 spring,ML1584,01/05/2024,Dry,17:30:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,01/05/2024,Dry,17:45:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,07/05/2024,Dry,18:00:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1584,07/05/2024,Dry,18:15:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1584,07/05/2024,Dry,18:30:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,07/05/2024,Dry,18:45:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,07/05/2024,Dry,19:00:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1584,07/05/2024,Dry,19:15:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,1
2024 W1 spring,ML1584,07/05/2024,Dry,19:30:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,1
2024 W1 spring,ML1584,07/05/2024,Dry,19:45:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,07/05/2024,Dry,20:00:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1584,07/05/2024,Dry,20:15:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,1
2024 W1 spring,ML1584,07/05/2024,Dry,20:30:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,0
2024 W1 spring,ML1584,07/05/2024,Dry,20:45:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,07/05/2024,Dry,21:00:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,4
2024 W1 spring,ML1584,07/05/2024,Dry,21:15:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,4
2024 W1 spring,ML1584,07/05/2024,Dry,21:30:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1584,07/05/2024,Dry,21:45:00,Weekday,A,Eastbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1584,26/04/2024,Dry,06:00:00,Weekday,A,Eastbound,n/a,Private cycles,10
2024 W1 spring,ML1584,26/04/2024,Dry,06:15:00,Weekday,A,Eastbound,n/a,Private cycles,12
2024 W1 spring,ML1584,26/04/2024,Dry,06:30:00,Weekday,A,Eastbound,n/a,Private cycles,10
2024 W1 spring,ML1584,26/04/2024,Dry,06:45:00,Weekday,A,Eastbound,n/a,Private cycles,20
2024 W1 spring,ML1584,26/04/2024,Dry,07:00:00,Weekday,A,Eastbound,n/a,Private cycles,33
2024 W1 spring,ML1584,26/04/2024,Dry,07:15:00,Weekday,A,Eastbound,n/a,Private cycles,44
2024 W1 spring,ML1584,26/04/2024,Dry,07:30:00,Weekday,A,Eastbound,n/a,Private cycles,48
2024 W1 spring,ML1584,26/04/2024,Dry,07:45:00,Weekday,A,Eastbound,n/a,Private cycles,50
2024 W1 spring,ML1584,26/04/2024,Dry,08:00:00,Weekday,A,Eastbound,n/a,Private cycles,63
2024 W1 spring,ML1584,26/04/2024,Dry,08:15:00,Weekday,A,Eastbound,n/a,Private cycles,69
2024 W1 spring,ML1584,26/04/2024,Dry,08:30:00,Weekday,A,Eastbound,n/a,Private cycles,61
2024 W1 spring,ML1584,26/04/2024,Dry,08:45:00,Weekday,A,Eastbound,n/a,Private cycles,52
2024 W1 spring,ML1584,26/04/2024,Dry,09:00:00,Weekday,A,Eastbound,n/a,Private cycles,77
2024 W1 spring,ML1584,26/04/2024,Dry,09:15:00,Weekday,A,Eastbound,n/a,Private cycles,42
2024 W1 spring,ML1584,26/04/2024,Dry,09:30:00,Weekday,A,Eastbound,n/a,Private cycles,33
2024 W1 spring,ML1584,26/04/2024,Dry,09:45:00,Weekday,A,Eastbound,n/a,Private cycles,21
2024 W1 spring,ML1584,29/04/2024,Dry,10:00:00,Weekday,A,Eastbound,n/a,Private cycles,18
2024 W1 spring,ML1584,29/04/2024,Dry,10:15:00,Weekday,A,Eastbound,n/a,Private cycles,18
2024 W1 spring,ML1584,29/04/2024,Dry,10:30:00,Weekday,A,Eastbound,n/a,Private cycles,16
2024 W1 spring,ML1584,29/04/2024,Dry,10:45:00,Weekday,A,Eastbound,n/a,Private cycles,24
2024 W1 spring,ML1584,29/04/2024,Dry,11:00:00,Weekday,A,Eastbound,n/a,Private cycles,22
2024 W1 spring,ML1584,29/04/2024,Dry,11:15:00,Weekday,A,Eastbound,n/a,Private cycles,9
2024 W1 spring,ML1584,29/04/2024,Dry,11:30:00,Weekday,A,Eastbound,n/a,Private cycles,12
2024 W1 spring,ML1584,29/04/2024,Dry,11:45:00,Weekday,A,Eastbound,n/a,Private cycles,15
2024 W1 spring,ML1584,29/04/2024,Dry,12:00:00,Weekday,A,Eastbound,n/a,Private cycles,9
2024 W1 spring,ML1584,29/04/2024,Dry,12:15:00,Weekday,A,Eastbound,n/a,Private cycles,12
2024 W1 spring,ML1584,29/04/2024,Dry,12:30:00,Weekday,A,Eastbound,n/a,Private cycles,10
2024 W1 spring,ML1584,29/04/2024,Dry,12:45:00,Weekday,A,Eastbound,n/a,Private cycles,12
2024 W1 spring,ML1584,29/04/2024,Dry,13:00:00,Weekday,A,Eastbound,n/a,Private cycles,10
2024 W1 spring,ML1584,29/04/2024,Dry,13:15:00,Weekday,A,Eastbound,n/a,Private cycles,8
2024 W1 spring,ML1584,29/04/2024,Dry,13:30:00,Weekday,A,Eastbound,n/a,Private cycles,6
2024 W1 spring,ML1584,29/04/2024,Dry,13:45:00,Weekday,A,Eastbound,n/a,Private cycles,7
2024 W1 spring,ML1584,01/05/2024,Dry,14:00:00,Weekday,A,Eastbound,n/a,Private cycles,18
2024 W1 spring,ML1584,01/05/2024,Dry,14:15:00,Weekday,A,Eastbound,n/a,Private cycles,24
2024 W1 spring,ML1584,01/05/2024,Dry,14:30:00,Weekday,A,Eastbound,n/a,Private cycles,9
2024 W1 spring,ML1584,01/05/2024,Dry,14:45:00,Weekday,A,Eastbound,n/a,Private cycles,11
2024 W1 spring,ML1584,01/05/2024,Dry,15:00:00,Weekday,A,Eastbound,n/a,Private cycles,4
2024 W1 spring,ML1584,01/05/2024,Dry,15:15:00,Weekday,A,Eastbound,n/a,Private cycles,13
2024 W1 spring,ML1584,01/05/2024,Dry,15:30:00,Weekday,A,Eastbound,n/a,Private cycles,10
2024 W1 spring,ML1584,01/05/2024,Dry,15:45:00,Weekday,A,Eastbound,n/a,Private cycles,9
2024 W1 spring,ML1584,01/05/2024,Dry,16:00:00,Weekday,A,Eastbound,n/a,Private cycles,18
2024 W1 spring,ML1584,01/05/2024,Dry,16:15:00,Weekday,A,Eastbound,n/a,Private cycles,15
2024 W1 spring,ML1584,01/05/2024,Dry,16:30:00,Weekday,A,Eastbound,n/a,Private cycles,9
2024 W1 spring,ML1584,01/05/2024,Dry,16:45:00,Weekday,A,Eastbound,n/a,Private cycles,12
2024 W1 spring,ML1584,01/05/2024,Dry,17:00:00,Weekday,A,Eastbound,n/a,Private cycles,13
2024 W1 spring,ML1584,01/05/2024,Dry,17:15:00,Weekday,A,Eastbound,n/a,Private cycles,18
2024 W1 spring,ML1584,01/05/2024,Dry,17:30:00,Weekday,A,Eastbound,n/a,Private cycles,9
2024 W1 spring,ML1584,01/05/2024,Dry,17:45:00,Weekday,A,Eastbound,n/a,Private cycles,8
2024 W1 spring,ML1584,07/05/2024,Dry,18:00:00,Weekday,A,Eastbound,n/a,Private cycles,11
2024 W1 spring,ML1584,07/05/2024,Dry,18:15:00,Weekday,A,Eastbound,n/a,Private cycles,10
2024 W1 spring,ML1584,07/05/2024,Dry,18:30:00,Weekday,A,Eastbound,n/a,Private cycles,17
2024 W1 spring,ML1584,07/05/2024,Dry,18:45:00,Weekday,A,Eastbound,n/a,Private cycles,11
2024 W1 spring,ML1584,07/05/2024,Dry,19:00:00,Weekday,A,Eastbound,n/a,Private cycles,18
2024 W1 spring,ML1584,07/05/2024,Dry,19:15:00,Weekday,A,Eastbound,n/a,Private cycles,21
2024 W1 spring,ML1584,07/05/2024,Dry,19:30:00,Weekday,A,Eastbound,n/a,Private cycles,23
2024 W1 spring,ML1584,07/05/2024,Dry,19:45:00,Weekday,A,Eastbound,n/a,Private cycles,12
2024 W1 spring,ML1584,07/05/2024,Dry,20:00:00,Weekday,A,Eastbound,n/a,Private cycles,15
2024 W1 spring,ML1584,07/05/2024,Dry,20:15:00,Weekday,A,Eastbound,n/a,Private cycles,9
2024 W1 spring,ML1584,07/05/2024,Dry,20:30:00,Weekday,A,Eastbound,n/a,Private cycles,7
2024 W1 spring,ML1584,07/05/2024,Dry,20:45:00,Weekday,A,Eastbound,n/a,Private cycles,7
2024 W1 spring,ML1584,07/05/2024,Dry,21:00:00,Weekday,A,Eastbound,n/a,Private cycles,9
2024 W1 spring,ML1584,07/05/2024,Dry,21:15:00,Weekday,A,Eastbound,n/a,Private cycles,6
2024 W1 spring,ML1584,07/05/2024,Dry,21:30:00,Weekday,A,Eastbound,n/a,Private cycles,6
2024 W1 spring,ML1584,07/05/2024,Dry,21:45:00,Weekday,A,Eastbound,n/a,Private cycles,2
2024 W1 spring,ML1584,26/04/2024,Dry,06:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1584,26/04/2024,Dry,06:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,26/04/2024,Dry,06:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,26/04/2024,Dry,06:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1584,26/04/2024,Dry,07:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,4
2024 W1 spring,ML1584,26/04/2024,Dry,07:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,26/04/2024,Dry,07:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,1
2024 W1 spring,ML1584,26/04/2024,Dry,07:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,4
2024 W1 spring,ML1584,26/04/2024,Dry,08:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,1
2024 W1 spring,ML1584,26/04/2024,Dry,08:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,5
2024 W1 spring,ML1584,26/04/2024,Dry,08:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1584,26/04/2024,Dry,08:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,26/04/2024,Dry,09:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,1
2024 W1 spring,ML1584,26/04/2024,Dry,09:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,7
2024 W1 spring,ML1584,26/04/2024,Dry,09:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,5
2024 W1 spring,ML1584,26/04/2024,Dry,09:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,29/04/2024,Dry,10:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,1
2024 W1 spring,ML1584,29/04/2024,Dry,10:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1584,29/04/2024,Dry,10:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,1
2024 W1 spring,ML1584,29/04/2024,Dry,10:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,1
2024 W1 spring,ML1584,29/04/2024,Dry,11:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1584,29/04/2024,Dry,11:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,29/04/2024,Dry,11:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,1
2024 W1 spring,ML1584,29/04/2024,Dry,11:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,1
2024 W1 spring,ML1584,29/04/2024,Dry,12:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,1
2024 W1 spring,ML1584,29/04/2024,Dry,12:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,4
2024 W1 spring,ML1584,29/04/2024,Dry,12:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,1
2024 W1 spring,ML1584,29/04/2024,Dry,12:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,29/04/2024,Dry,13:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1584,29/04/2024,Dry,13:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2024 W1 spring,ML1584,29/04/2024,Dry,13:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1584,29/04/2024,Dry,13:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1584,01/05/2024,Dry,14:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1584,01/05/2024,Dry,14:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,4
2024 W1 spring,ML1584,01/05/2024,Dry,14:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,4
2024 W1 spring,ML1584,01/05/2024,Dry,14:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,01/05/2024,Dry,15:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,0
2024 W1 spring,ML1584,01/05/2024,Dry,15:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1584,01/05/2024,Dry,15:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,1
2024 W1 spring,ML1584,01/05/2024,Dry,15:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,01/05/2024,Dry,16:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,5
2024 W1 spring,ML1584,01/05/2024,Dry,16:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,8
2024 W1 spring,ML1584,01/05/2024,Dry,16:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,01/05/2024,Dry,16:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,6
2024 W1 spring,ML1584,01/05/2024,Dry,17:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1584,01/05/2024,Dry,17:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,9
2024 W1 spring,ML1584,01/05/2024,Dry,17:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,7
2024 W1 spring,ML1584,01/05/2024,Dry,17:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,4
2024 W1 spring,ML1584,07/05/2024,Dry,18:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,07/05/2024,Dry,18:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,1
2024 W1 spring,ML1584,07/05/2024,Dry,18:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,07/05/2024,Dry,18:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1584,07/05/2024,Dry,19:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,07/05/2024,Dry,19:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,1
2024 W1 spring,ML1584,07/05/2024,Dry,19:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,1
2024 W1 spring,ML1584,07/05/2024,Dry,19:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,07/05/2024,Dry,20:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,1
2024 W1 spring,ML1584,07/05/2024,Dry,20:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1584,07/05/2024,Dry,20:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,07/05/2024,Dry,20:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,4
2024 W1 spring,ML1584,07/05/2024,Dry,21:00:00,Weekday,A,Westbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,07/05/2024,Dry,21:15:00,Weekday,A,Westbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,07/05/2024,Dry,21:30:00,Weekday,A,Westbound,n/a,Cycle hire bikes,4
2024 W1 spring,ML1584,07/05/2024,Dry,21:45:00,Weekday,A,Westbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1584,26/04/2024,Dry,06:00:00,Weekday,A,Westbound,n/a,Private cycles,5
2024 W1 spring,ML1584,26/04/2024,Dry,06:15:00,Weekday,A,Westbound,n/a,Private cycles,9
2024 W1 spring,ML1584,26/04/2024,Dry,06:30:00,Weekday,A,Westbound,n/a,Private cycles,8
2024 W1 spring,ML1584,26/04/2024,Dry,06:45:00,Weekday,A,Westbound,n/a,Private cycles,7
2024 W1 spring,ML1584,26/04/2024,Dry,07:00:00,Weekday,A,Westbound,n/a,Private cycles,10
2024 W1 spring,ML1584,26/04/2024,Dry,07:15:00,Weekday,A,Westbound,n/a,Private cycles,31
2024 W1 spring,ML1584,26/04/2024,Dry,07:30:00,Weekday,A,Westbound,n/a,Private cycles,14
2024 W1 spring,ML1584,26/04/2024,Dry,07:45:00,Weekday,A,Westbound,n/a,Private cycles,20
2024 W1 spring,ML1584,26/04/2024,Dry,08:00:00,Weekday,A,Westbound,n/a,Private cycles,23
2024 W1 spring,ML1584,26/04/2024,Dry,08:15:00,Weekday,A,Westbound,n/a,Private cycles,28
2024 W1 spring,ML1584,26/04/2024,Dry,08:30:00,Weekday,A,Westbound,n/a,Private cycles,29
2024 W1 spring,ML1584,26/04/2024,Dry,08:45:00,Weekday,A,Westbound,n/a,Private cycles,24
2024 W1 spring,ML1584,26/04/2024,Dry,09:00:00,Weekday,A,Westbound,n/a,Private cycles,33
2024 W1 spring,ML1584,26/04/2024,Dry,09:15:00,Weekday,A,Westbound,n/a,Private cycles,20
2024 W1 spring,ML1584,26/04/2024,Dry,09:30:00,Weekday,A,Westbound,n/a,Private cycles,31
2024 W1 spring,ML1584,26/04/2024,Dry,09:45:00,Weekday,A,Westbound,n/a,Private cycles,17
2024 W1 spring,ML1584,29/04/2024,Dry,10:00:00,Weekday,A,Westbound,n/a,Private cycles,16
2024 W1 spring,ML1584,29/04/2024,Dry,10:15:00,Weekday,A,Westbound,n/a,Private cycles,14
2024 W1 spring,ML1584,29/04/2024,Dry,10:30:00,Weekday,A,Westbound,n/a,Private cycles,12
2024 W1 spring,ML1584,29/04/2024,Dry,10:45:00,Weekday,A,Westbound,n/a,Private cycles,14
2024 W1 spring,ML1584,29/04/2024,Dry,11:00:00,Weekday,A,Westbound,n/a,Private cycles,15
2024 W1 spring,ML1584,29/04/2024,Dry,11:15:00,Weekday,A,Westbound,n/a,Private cycles,9
2024 W1 spring,ML1584,29/04/2024,Dry,11:30:00,Weekday,A,Westbound,n/a,Private cycles,12
2024 W1 spring,ML1584,29/04/2024,Dry,11:45:00,Weekday,A,Westbound,n/a,Private cycles,14
2024 W1 spring,ML1584,29/04/2024,Dry,12:00:00,Weekday,A,Westbound,n/a,Private cycles,9
2024 W1 spring,ML1584,29/04/2024,Dry,12:15:00,Weekday,A,Westbound,n/a,Private cycles,10
2024 W1 spring,ML1584,29/04/2024,Dry,12:30:00,Weekday,A,Westbound,n/a,Private cycles,7
2024 W1 spring,ML1584,29/04/2024,Dry,12:45:00,Weekday,A,Westbound,n/a,Private cycles,9
2024 W1 spring,ML1584,29/04/2024,Dry,13:00:00,Weekday,A,Westbound,n/a,Private cycles,12
2024 W1 spring,ML1584,29/04/2024,Dry,13:15:00,Weekday,A,Westbound,n/a,Private cycles,9
2024 W1 spring,ML1584,29/04/2024,Dry,13:30:00,Weekday,A,Westbound,n/a,Private cycles,7
2024 W1 spring,ML1584,29/04/2024,Dry,13:45:00,Weekday,A,Westbound,n/a,Private cycles,10
2024 W1 spring,ML1584,01/05/2024,Dry,14:00:00,Weekday,A,Westbound,n/a,Private cycles,12
2024 W1 spring,ML1584,01/05/2024,Dry,14:15:00,Weekday,A,Westbound,n/a,Private cycles,14
2024 W1 spring,ML1584,01/05/2024,Dry,14:30:00,Weekday,A,Westbound,n/a,Private cycles,24
2024 W1 spring,ML1584,01/05/2024,Dry,14:45:00,Weekday,A,Westbound,n/a,Private cycles,15
2024 W1 spring,ML1584,01/05/2024,Dry,15:00:00,Weekday,A,Westbound,n/a,Private cycles,4
2024 W1 spring,ML1584,01/05/2024,Dry,15:15:00,Weekday,A,Westbound,n/a,Private cycles,18
2024 W1 spring,ML1584,01/05/2024,Dry,15:30:00,Weekday,A,Westbound,n/a,Private cycles,14
2024 W1 spring,ML1584,01/05/2024,Dry,15:45:00,Weekday,A,Westbound,n/a,Private cycles,6
2024 W1 spring,ML1584,01/05/2024,Dry,16:00:00,Weekday,A,Westbound,n/a,Private cycles,23
2024 W1 spring,ML1584,01/05/2024,Dry,16:15:00,Weekday,A,Westbound,n/a,Private cycles,12
2024 W1 spring,ML1584,01/05/2024,Dry,16:30:00,Weekday,A,Westbound,n/a,Private cycles,25
2024 W1 spring,ML1584,01/05/2024,Dry,16:45:00,Weekday,A,Westbound,n/a,Private cycles,24
2024 W1 spring,ML1584,01/05/2024,Dry,17:00:00,Weekday,A,Westbound,n/a,Private cycles,18
2024 W1 spring,ML1584,01/05/2024,Dry,17:15:00,Weekday,A,Westbound,n/a,Private cycles,28
2024 W1 spring,ML1584,01/05/2024,Dry,17:30:00,Weekday,A,Westbound,n/a,Private cycles,30
2024 W1 spring,ML1584,01/05/2024,Dry,17:45:00,Weekday,A,Westbound,n/a,Private cycles,26
2024 W1 spring,ML1584,07/05/2024,Dry,18:00:00,Weekday,A,Westbound,n/a,Private cycles,27
2024 W1 spring,ML1584,07/05/2024,Dry,18:15:00,Weekday,A,Westbound,n/a,Private cycles,48
2024 W1 spring,ML1584,07/05/2024,Dry,18:30:00,Weekday,A,Westbound,n/a,Private cycles,22
2024 W1 spring,ML1584,07/05/2024,Dry,18:45:00,Weekday,A,Westbound,n/a,Private cycles,42
2024 W1 spring,ML1584,07/05/2024,Dry,19:00:00,Weekday,A,Westbound,n/a,Private cycles,54
2024 W1 spring,ML1584,07/05/2024,Dry,19:15:00,Weekday,A,Westbound,n/a,Private cycles,61
2024 W1 spring,ML1584,07/05/2024,Dry,19:30:00,Weekday,A,Westbound,n/a,Private cycles,52
2024 W1 spring,ML1584,07/05/2024,Dry,19:45:00,Weekday,A,Westbound,n/a,Private cycles,38
2024 W1 spring,ML1584,07/05/2024,Dry,20:00:00,Weekday,A,Westbound,n/a,Private cycles,14
2024 W1 spring,ML1584,07/05/2024,Dry,20:15:00,Weekday,A,Westbound,n/a,Private cycles,13
2024 W1 spring,ML1584,07/05/2024,Dry,20:30:00,Weekday,A,Westbound,n/a,Private cycles,9
2024 W1 spring,ML1584,07/05/2024,Dry,20:45:00,Weekday,A,Westbound,n/a,Private cycles,10
2024 W1 spring,ML1584,07/05/2024,Dry,21:00:00,Weekday,A,Westbound,n/a,Private cycles,7
2024 W1 spring,ML1584,07/05/2024,Dry,21:15:00,Weekday,A,Westbound,n/a,Private cycles,7
2024 W1 spring,ML1584,07/05/2024,Dry,21:30:00,Weekday,A,Westbound,n/a,Private cycles,9
2024 W1 spring,ML1584,07/05/2024,Dry,21:45:00,Weekday,A,Westbound,n/a,Private cycles,8
2024 W1 spring,ML1584,26/06/2024,Dry,06:00:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,1
2024 W1 spring,ML1584,26/06/2024,Dry,06:15:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,1
2024 W1 spring,ML1584,26/06/2024,Dry,06:30:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1584,26/06/2024,Dry,06:45:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,26/06/2024,Dry,07:00:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,26/06/2024,Dry,07:15:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,8
2024 W1 spring,ML1584,26/06/2024,Dry,07:30:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,12
2024 W1 spring,ML1584,26/06/2024,Dry,07:45:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,4
2024 W1 spring,ML1584,26/06/2024,Dry,08:00:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,12
2024 W1 spring,ML1584,26/06/2024,Dry,08:15:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,13
2024 W1 spring,ML1584,26/06/2024,Dry,08:30:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,9
2024 W1 spring,ML1584,26/06/2024,Dry,08:45:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,14
2024 W1 spring,ML1584,26/06/2024,Dry,09:00:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,13
2024 W1 spring,ML1584,26/06/2024,Dry,09:15:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,6
2024 W1 spring,ML1584,26/06/2024,Dry,09:30:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,7
2024 W1 spring,ML1584,26/06/2024,Dry,09:45:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,4
2024 W1 spring,ML1584,16/07/2024,Dry,10:00:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,8
2024 W1 spring,ML1584,16/07/2024,Dry,10:15:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,6
2024 W1 spring,ML1584,16/07/2024,Dry,10:30:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,6
2024 W1 spring,ML1584,16/07/2024,Dry,10:45:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,16/07/2024,Dry,11:00:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,4
2024 W1 spring,ML1584,16/07/2024,Dry,11:15:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,5
2024 W1 spring,ML1584,16/07/2024,Dry,11:30:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1584,16/07/2024,Dry,11:45:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,4
2024 W1 spring,ML1584,16/07/2024,Dry,12:00:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,7
2024 W1 spring,ML1584,16/07/2024,Dry,12:15:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1584,16/07/2024,Dry,12:30:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,3
2024 W1 spring,ML1584,16/07/2024,Dry,12:45:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,4
2024 W1 spring,ML1584,16/07/2024,Dry,13:00:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,2
2024 W1 spring,ML1584,16/07/2024,Dry,13:15:00,Weekday,B,Eastbound,n/a,Cycle hire bikes,3
